parcode,trial,fix_item,fix_time,rt,block
17,169,2,1186.67,2577.67,LESS
17,170,0,169,5706.84,LESS
17,170,2,526,5706.84,LESS
17,170,1,1140,5706.84,LESS
17,170,0,462,5706.84,LESS
17,170,2,908,5706.84,LESS
17,170,1,692,5706.84,LESS
17,170,2,338,5706.84,LESS
17,170,1,956,5706.84,LESS
17,170,2,515.84,5706.84,LESS
17,171,0,205,8982.118,LESS
17,171,2,600,8982.118,LESS
17,171,1,1560,8982.118,LESS
17,171,2,906,8982.118,LESS
17,171,1,3988,8982.118,LESS
17,171,0,128,8982.118,LESS
17,171,2,860,8982.118,LESS
17,171,1,626,8982.118,LESS
17,171,0,269.118,8982.118,LESS
17,172,2,1682,16282.19,LESS
17,172,0,466,16282.19,LESS
17,172,2,3432,16282.19,LESS
17,172,0,194,16282.19,LESS
17,172,1,1750,16282.19,LESS
17,172,0,156,16282.19,LESS
17,172,1,658,16282.19,LESS
17,172,2,1646,16282.19,LESS
17,172,1,1090,16282.19,LESS
17,172,2,1240,16282.19,LESS
17,172,0,198,16282.19,LESS
17,172,2,1538,16282.19,LESS
17,172,1,2072.19,16282.19,LESS
17,173,0,173,15123.462,LESS
17,173,2,1108,15123.462,LESS
17,173,1,2180,15123.462,LESS
17,173,2,1028,15123.462,LESS
17,173,1,734,15123.462,LESS
17,173,2,1588,15123.462,LESS
17,173,0,108,15123.462,LESS
17,173,1,2746,15123.462,LESS
17,173,2,924,15123.462,LESS
17,173,0,204,15123.462,LESS
17,173,2,1280,15123.462,LESS
17,173,0,404,15123.462,LESS
17,173,2,398,15123.462,LESS
17,173,0,102,15123.462,LESS
17,173,1,686,15123.462,LESS
17,173,2,682,15123.462,LESS
17,173,0,488,15123.462,LESS
17,173,2,290.462,15123.462,LESS
17,174,0,17,8323.117,LESS
17,174,2,708,8323.117,LESS
17,174,1,1048,8323.117,LESS
17,174,2,1064,8323.117,LESS
17,174,1,1110,8323.117,LESS
17,174,2,1268,8323.117,LESS
17,174,1,1162,8323.117,LESS
17,174,2,702,8323.117,LESS
17,174,1,568,8323.117,LESS
17,174,2,676.117,8323.117,LESS
17,175,3,44,8323.117,LESS
17,175,2,728,9225.887,LESS
17,175,1,1112,9225.887,LESS
17,175,2,634,9225.887,LESS
17,175,1,1108,9225.887,LESS
17,175,2,1528,9225.887,LESS
17,175,1,1034,9225.887,LESS
17,175,2,674,9225.887,LESS
17,175,0,782,9225.887,LESS
17,175,1,330,9225.887,LESS
17,175,2,644,9225.887,LESS
17,175,1,607.887,9225.887,LESS
17,176,0,159,3566.353,LESS
17,176,2,724,3566.353,LESS
17,176,1,1020,3566.353,LESS
17,176,2,852,3566.353,LESS
17,176,1,811.353,3566.353,LESS
17,177,0,231,2282.687,LESS
17,177,2,780,2282.687,LESS
17,177,1,728,2282.687,LESS
17,177,2,543.687,2282.687,LESS
17,178,0,543,4023.027,LESS
17,178,2,632,4023.027,LESS
17,178,1,1508,4023.027,LESS
17,178,2,704,4023.027,LESS
17,178,1,636.027,4023.027,LESS
17,179,0,192,7287.878,LESS
17,179,2,4138,7287.878,LESS
17,179,1,890,7287.878,LESS
17,179,2,1026,7287.878,LESS
17,179,1,774,7287.878,LESS
17,179,2,267.878,7287.878,LESS
17,180,3,237,7287.878,LESS
17,180,2,558,14257.749,LESS
17,180,1,620,14257.749,LESS
17,180,2,802,14257.749,LESS
17,180,1,1628,14257.749,LESS
17,180,2,752,14257.749,LESS
17,180,1,856,14257.749,LESS
17,180,2,1878,14257.749,LESS
17,180,1,1916,14257.749,LESS
17,180,2,1530,14257.749,LESS
17,180,0,130,14257.749,LESS
17,180,1,1616,14257.749,LESS
17,180,2,788,14257.749,LESS
17,180,1,680,14257.749,LESS
17,180,2,266.749,14257.749,LESS
17,181,0,185,5033.45,LESS
17,181,2,928,5033.45,LESS
17,181,1,1292,5033.45,LESS
17,181,2,858,5033.45,LESS
17,181,1,798,5033.45,LESS
17,181,2,972.45,5033.45,LESS
17,182,0,190,2468.377,LESS
17,182,2,612,2468.377,LESS
17,182,1,588,2468.377,LESS
17,182,2,598,2468.377,LESS
17,182,1,480.377,2468.377,LESS
17,183,3,62,2468.377,LESS
17,183,2,612,3251.114,LESS
17,183,1,1198,3251.114,LESS
17,183,2,820,3251.114,LESS
17,183,1,559.114,3251.114,LESS
17,184,0,252,9190.952,LESS
17,184,2,670,9190.952,LESS
17,184,1,730,9190.952,LESS
17,184,2,704,9190.952,LESS
17,184,0,326,9190.952,LESS
17,184,2,492,9190.952,LESS
17,184,1,752,9190.952,LESS
17,184,0,934,9190.952,LESS
17,184,1,374,9190.952,LESS
17,184,2,1104,9190.952,LESS
17,184,0,358,9190.952,LESS
17,184,1,826,9190.952,LESS
17,184,0,322,9190.952,LESS
17,184,2,668,9190.952,LESS
17,184,1,678.952,9190.952,LESS
17,185,0,180,3479.847,LESS
17,185,2,1072,3479.847,LESS
17,185,1,600,3479.847,LESS
17,185,2,614,3479.847,LESS
17,185,1,466,3479.847,LESS
17,185,2,547.847,3479.847,LESS
17,186,0,150,7210.042,LESS
17,186,2,484,7210.042,LESS
17,186,0,592,7210.042,LESS
17,186,1,748,7210.042,LESS
17,186,2,748,7210.042,LESS
17,186,1,780,7210.042,LESS
17,186,2,980,7210.042,LESS
17,186,1,1676,7210.042,LESS
17,186,2,526,7210.042,LESS
17,186,1,526.042,7210.042,LESS
17,187,0,165,6443.748,LESS
17,187,2,576,6443.748,LESS
17,187,1,592,6443.748,LESS
17,187,2,2662,6443.748,LESS
17,187,1,1106,6443.748,LESS
17,187,0,106,6443.748,LESS
17,187,2,1236.748,6443.748,LESS
17,188,0,197,3443.126,LESS
17,188,2,724,3443.126,LESS
17,188,1,926,3443.126,LESS
17,188,2,704,3443.126,LESS
17,188,1,892.126,3443.126,LESS
17,189,3,0,3443.126,LESS
17,189,2,420,3965.528,LESS
17,189,0,160,3965.528,LESS
17,189,1,1038,3965.528,LESS
17,189,2,1300,3965.528,LESS
17,189,1,314,3965.528,LESS
17,189,0,220,3965.528,LESS
17,189,1,516.528,3965.528,LESS
17,190,0,230,3753.102,LESS
17,190,2,1900,3753.102,LESS
17,190,0,322,3753.102,LESS
17,190,1,394,3753.102,LESS
17,190,2,907.102,3753.102,LESS
17,191,0,143,5763.077,LESS
17,191,2,366,5763.077,LESS
17,191,0,264,5763.077,LESS
17,191,1,752,5763.077,LESS
17,191,0,282,5763.077,LESS
17,191,2,956,5763.077,LESS
17,191,1,576,5763.077,LESS
17,191,0,254,5763.077,LESS
17,191,2,990,5763.077,LESS
17,191,0,84,5763.077,LESS
17,191,1,602,5763.077,LESS
17,191,2,494.077,5763.077,LESS
17,192,0,156,1628.609,LESS
17,192,2,480,1628.609,LESS
17,192,1,992.609,1628.609,LESS
17,193,0,234,10223.509,LESS
17,193,2,748,10223.509,LESS
17,193,1,716,10223.509,LESS
17,193,2,592,10223.509,LESS
17,193,1,724,10223.509,LESS
17,193,2,608,10223.509,LESS
17,193,1,584,10223.509,LESS
17,193,2,1204,10223.509,LESS
17,193,1,890,10223.509,LESS
17,193,2,1200,10223.509,LESS
17,193,1,974,10223.509,LESS
17,193,2,1012,10223.509,LESS
17,193,1,737.509,10223.509,LESS
17,194,0,190,3848.055,LESS
17,194,2,640,3848.055,LESS
17,194,1,918,3848.055,LESS
17,194,2,1018,3848.055,LESS
17,194,1,1082.055,3848.055,LESS
17,195,0,209,7369.801,LESS
17,195,2,1214,7369.801,LESS
17,195,1,874,7369.801,LESS
17,195,2,1258,7369.801,LESS
17,195,1,850,7369.801,LESS
17,195,2,862,7369.801,LESS
17,195,0,352,7369.801,LESS
17,195,2,770,7369.801,LESS
17,195,1,980.801,7369.801,LESS
17,196,0,247,9430.724,LESS
17,196,2,3442,9430.724,LESS
17,196,0,530,9430.724,LESS
17,196,2,2482,9430.724,LESS
17,196,1,1134,9430.724,LESS
17,196,2,694,9430.724,LESS
17,196,1,901.724,9430.724,LESS
17,197,0,134,11885.698,LESS
17,197,2,524,11885.698,LESS
17,197,1,834,11885.698,LESS
17,197,2,850,11885.698,LESS
17,197,1,820,11885.698,LESS
17,197,2,950,11885.698,LESS
17,197,1,470,11885.698,LESS
17,197,0,428,11885.698,LESS
17,197,2,1012,11885.698,LESS
17,197,1,470,11885.698,LESS
17,197,0,252,11885.698,LESS
17,197,2,682,11885.698,LESS
17,197,1,756,11885.698,LESS
17,197,2,882,11885.698,LESS
17,197,1,1024,11885.698,LESS
17,197,2,512,11885.698,LESS
17,197,0,96,11885.698,LESS
17,197,1,80,11885.698,LESS
17,197,0,534,11885.698,LESS
17,197,2,575.698,11885.698,LESS
17,198,0,233,3495.468,LESS
17,198,2,622,3495.468,LESS
17,198,1,662,3495.468,LESS
17,198,2,948,3495.468,LESS
17,198,1,628,3495.468,LESS
17,198,2,402.468,3495.468,LESS
17,199,0,214,10982.379,LESS
17,199,2,862,10982.379,LESS
17,199,1,942,10982.379,LESS
17,199,2,580,10982.379,LESS
17,199,0,348,10982.379,LESS
17,199,2,1854,10982.379,LESS
17,199,0,180,10982.379,LESS
17,199,1,174,10982.379,LESS
17,199,0,1034,10982.379,LESS
17,199,1,504,10982.379,LESS
17,199,0,790,10982.379,LESS
17,199,2,766,10982.379,LESS
17,199,1,754,10982.379,LESS
17,199,0,234,10982.379,LESS
17,199,2,856,10982.379,LESS
17,199,1,890.379,10982.379,LESS
17,200,0,159,5097.561,MORE
17,200,2,724,5097.561,MORE
17,200,1,722,5097.561,MORE
17,200,2,754,5097.561,MORE
17,200,1,654,5097.561,MORE
17,200,2,926,5097.561,MORE
17,200,1,1158.561,5097.561,MORE
17,201,0,174,4035.593,MORE
17,201,2,1286,4035.593,MORE
17,201,1,702,4035.593,MORE
17,201,2,1092,4035.593,MORE
17,201,1,781.593,4035.593,MORE
17,202,0,137,2430.067,MORE
17,202,2,514,2430.067,MORE
17,202,1,1214,2430.067,MORE
17,202,2,565.067,2430.067,MORE
17,203,0,40,6841.13,MORE
17,203,2,490,6841.13,MORE
17,203,1,1150,6841.13,MORE
17,203,2,940,6841.13,MORE
17,203,1,1210,6841.13,MORE
17,203,2,948,6841.13,MORE
17,203,1,1198,6841.13,MORE
17,203,2,865.13,6841.13,MORE
17,204,0,192,4750.34,MORE
17,204,2,574,4750.34,MORE
17,204,1,670,4750.34,MORE
17,204,2,682,4750.34,MORE
17,204,1,806,4750.34,MORE
17,204,2,646,4750.34,MORE
17,204,1,654,4750.34,MORE
17,204,2,526.34,4750.34,MORE
17,205,0,168,4076.55,MORE
17,205,2,576,4076.55,MORE
17,205,1,742,4076.55,MORE
17,205,2,638,4076.55,MORE
17,205,1,618,4076.55,MORE
17,205,2,724,4076.55,MORE
17,205,1,610.55,4076.55,MORE
17,206,0,187,5521.174,MORE
17,206,2,516,5521.174,MORE
17,206,1,642,5521.174,MORE
17,206,2,788,5521.174,MORE
17,206,1,1538,5521.174,MORE
17,206,2,846,5521.174,MORE
17,206,1,1004.174,5521.174,MORE
17,207,3,48,5521.174,MORE
17,207,2,912,9502.706,MORE
17,207,0,352,9502.706,MORE
17,207,1,694,9502.706,MORE
17,207,2,854,9502.706,MORE
17,207,1,828,9502.706,MORE
17,207,2,1444,9502.706,MORE
17,207,1,484,9502.706,MORE
17,207,0,214,9502.706,MORE
17,207,1,212,9502.706,MORE
17,207,2,680,9502.706,MORE
17,207,1,830,9502.706,MORE
17,207,2,1000,9502.706,MORE
17,207,1,682,9502.706,MORE
17,207,2,268.706,9502.706,MORE
17,208,0,171,5340.182,MORE
17,208,2,690,5340.182,MORE
17,208,1,708,5340.182,MORE
17,208,2,1052,5340.182,MORE
17,208,1,690,5340.182,MORE
17,208,2,876,5340.182,MORE
17,208,1,806,5340.182,MORE
17,208,2,347.182,5340.182,MORE
17,209,0,132,4030.404,MORE
17,209,2,440,4030.404,MORE
17,209,1,498,4030.404,MORE
17,209,2,570,4030.404,MORE
17,209,1,604,4030.404,MORE
17,209,2,700,4030.404,MORE
17,209,1,972,4030.404,MORE
17,209,0,293.404,4030.404,MORE
17,210,2,1542,7517.559,MORE
17,210,1,606,7517.559,MORE
17,210,0,320,7517.559,MORE
17,210,1,334,7517.559,MORE
17,210,0,148,7517.559,MORE
17,210,1,394,7517.559,MORE
17,210,2,784,7517.559,MORE
17,210,1,788,7517.559,MORE
17,210,2,606,7517.559,MORE
17,210,1,706,7517.559,MORE
17,210,2,598,7517.559,MORE
17,210,1,512.559,7517.559,MORE
17,211,0,235,8643.44,MORE
17,211,2,534,8643.44,MORE
17,211,1,682,8643.44,MORE
17,211,2,1606,8643.44,MORE
17,211,1,686,8643.44,MORE
17,211,2,1134,8643.44,MORE
17,211,1,984,8643.44,MORE
17,211,2,976,8643.44,MORE
17,211,1,796,8643.44,MORE
17,211,2,708,8643.44,MORE
17,211,1,302.44,8643.44,MORE
17,212,0,203,8397.547,MORE
17,212,2,474,8397.547,MORE
17,212,1,564,8397.547,MORE
17,212,2,706,8397.547,MORE
17,212,1,686,8397.547,MORE
17,212,2,880,8397.547,MORE
17,212,1,732,8397.547,MORE
17,212,2,1088,8397.547,MORE
17,212,1,1184,8397.547,MORE
17,212,2,634,8397.547,MORE
17,212,1,706,8397.547,MORE
17,212,2,540.547,8397.547,MORE
17,213,0,132,5101.478,MORE
17,213,2,550,5101.478,MORE
17,213,1,790,5101.478,MORE
17,213,2,660,5101.478,MORE
17,213,1,1210,5101.478,MORE
17,213,2,960,5101.478,MORE
17,213,1,799.478,5101.478,MORE
17,214,0,239,6750.532,MORE
17,214,2,646,6750.532,MORE
17,214,1,694,6750.532,MORE
17,214,2,2422,6750.532,MORE
17,214,1,1660,6750.532,MORE
17,214,2,1089.532,6750.532,MORE
17,215,3,10,6750.532,MORE
17,215,2,392,10678.701,MORE
17,215,1,912,10678.701,MORE
17,215,2,1090,10678.701,MORE
17,215,1,810,10678.701,MORE
17,215,2,754,10678.701,MORE
17,215,0,318,10678.701,MORE
17,215,1,1666,10678.701,MORE
17,215,2,2028,10678.701,MORE
17,215,1,1080,10678.701,MORE
17,215,2,854,10678.701,MORE
17,215,1,764.701,10678.701,MORE
17,216,0,175,3040.401,MORE
17,216,2,374,3040.401,MORE
17,216,1,906,3040.401,MORE
17,216,2,994,3040.401,MORE
17,216,1,591.401,3040.401,MORE
17,217,0,173,8784.855,MORE
17,217,2,444,8784.855,MORE
17,217,1,606,8784.855,MORE
17,217,2,760,8784.855,MORE
17,217,1,1078,8784.855,MORE
17,217,2,876,8784.855,MORE
17,217,1,908,8784.855,MORE
17,217,2,486,8784.855,MORE
17,217,0,354,8784.855,MORE
17,217,2,542,8784.855,MORE
17,217,1,1192,8784.855,MORE
17,217,2,764,8784.855,MORE
17,217,1,601.855,8784.855,MORE
17,218,0,179,7283.052,MORE
17,218,2,530,7283.052,MORE
17,218,1,996,7283.052,MORE
17,218,2,1170,7283.052,MORE
17,218,1,1802,7283.052,MORE
17,218,2,1174,7283.052,MORE
17,218,1,1432.052,7283.052,MORE
17,219,0,35,2988.272,MORE
17,219,2,1384,2988.272,MORE
17,219,1,976,2988.272,MORE
17,219,2,593.272,2988.272,MORE
17,220,0,228,2952.379,MORE
17,220,2,770,2952.379,MORE
17,220,1,722,2952.379,MORE
17,220,2,760,2952.379,MORE
17,220,1,472.379,2952.379,MORE
17,221,0,169,4316.585,MORE
17,221,2,1536,4316.585,MORE
17,221,1,838,4316.585,MORE
17,221,2,970,4316.585,MORE
17,221,1,803.585,4316.585,MORE
17,222,0,153,12613.209,MORE
17,222,2,1114,12613.209,MORE
17,222,1,1394,12613.209,MORE
17,222,2,1502,12613.209,MORE
17,222,1,1334,12613.209,MORE
17,222,2,302,12613.209,MORE
17,222,0,1338,12613.209,MORE
17,222,2,680,12613.209,MORE
17,222,1,1260,12613.209,MORE
17,222,2,732,12613.209,MORE
17,222,1,808,12613.209,MORE
17,222,2,950,12613.209,MORE
17,222,1,1046.209,12613.209,MORE
17,223,0,179,8638.512,MORE
17,223,2,590,8638.512,MORE
17,223,1,802,8638.512,MORE
17,223,0,228,8638.512,MORE
17,223,1,472,8638.512,MORE
17,223,2,1742,8638.512,MORE
17,223,1,702,8638.512,MORE
17,223,2,1294,8638.512,MORE
17,223,1,1680,8638.512,MORE
17,223,2,728,8638.512,MORE
17,223,1,221.512,8638.512,MORE
17,224,0,247,3047.884,MORE
17,224,2,602,3047.884,MORE
17,224,1,764,3047.884,MORE
17,224,2,786,3047.884,MORE
17,224,1,500,3047.884,MORE
17,224,2,148.884,3047.884,MORE
17,225,0,177,4555.576,MORE
17,225,2,694,4555.576,MORE
17,225,1,648,4555.576,MORE
17,225,2,582,4555.576,MORE
17,225,1,568,4555.576,MORE
17,225,2,358,4555.576,MORE
17,225,0,376,4555.576,MORE
17,225,1,452,4555.576,MORE
17,225,2,700.576,4555.576,MORE
17,226,0,68,1776.571,MORE
17,226,2,1110,1776.571,MORE
17,226,1,598.571,1776.571,MORE
17,227,3,55,1776.571,MORE
17,227,2,674,8255.092,MORE
17,227,1,1410,8255.092,MORE
17,227,2,1044,8255.092,MORE
17,227,1,2320,8255.092,MORE
17,227,2,1198,8255.092,MORE
17,227,1,866,8255.092,MORE
17,227,2,688.092,8255.092,MORE
17,228,0,232,4504.07,MORE
17,228,2,586,4504.07,MORE
17,228,1,726,4504.07,MORE
17,228,2,706,4504.07,MORE
17,228,0,174,4504.07,MORE
17,228,1,850,4504.07,MORE
17,228,2,682,4504.07,MORE
17,228,1,548.07,4504.07,MORE
17,229,0,160,5685.101,MORE
17,229,2,598,5685.101,MORE
17,229,1,996,5685.101,MORE
17,229,2,1184,5685.101,MORE
17,229,1,1222,5685.101,MORE
17,229,2,772,5685.101,MORE
17,229,1,753.101,5685.101,MORE
17,230,3,0,5685.101,MORE
17,230,2,659,15205.986,MORE
17,230,1,716,15205.986,MORE
17,230,2,3998,15205.986,MORE
17,230,1,776,15205.986,MORE
17,230,2,764,15205.986,MORE
17,230,1,1002,15205.986,MORE
17,230,2,1000,15205.986,MORE
17,230,1,558,15205.986,MORE
17,230,0,266,15205.986,MORE
17,230,2,1000,15205.986,MORE
17,230,1,946,15205.986,MORE
17,230,2,704,15205.986,MORE
17,230,1,756,15205.986,MORE
17,230,2,648,15205.986,MORE
17,230,0,164,15205.986,MORE
17,230,1,782,15205.986,MORE
17,230,2,468.986,15205.986,MORE
17,231,0,186,4380.422,MORE
17,231,2,566,4380.422,MORE
17,231,1,708,4380.422,MORE
17,231,0,218,4380.422,MORE
17,231,2,962,4380.422,MORE
17,231,1,922,4380.422,MORE
17,231,2,818.422,4380.422,MORE
17,232,0,183,3073.457,MORE
17,232,2,572,3073.457,MORE
17,232,1,698,3073.457,MORE
17,232,2,1154,3073.457,MORE
17,232,1,466.457,3073.457,MORE
17,233,0,179,3444.061,MORE
17,233,2,688,3444.061,MORE
17,233,1,754,3444.061,MORE
17,233,2,658,3444.061,MORE
17,233,1,586,3444.061,MORE
17,233,2,579.061,3444.061,MORE
17,234,0,226,17791.478,MORE
17,234,2,524,17791.478,MORE
17,234,1,1312,17791.478,MORE
17,234,2,602,17791.478,MORE
17,234,1,430,17791.478,MORE
17,234,0,548,17791.478,MORE
17,234,2,668,17791.478,MORE
17,234,1,714,17791.478,MORE
17,234,0,756,17791.478,MORE
17,234,2,1594,17791.478,MORE
17,234,1,772,17791.478,MORE
17,234,2,2992,17791.478,MORE
17,234,1,1396,17791.478,MORE
17,234,2,912,17791.478,MORE
17,234,1,656,17791.478,MORE
17,234,2,854,17791.478,MORE
17,234,0,882,17791.478,MORE
17,234,1,316,17791.478,MORE
17,234,0,72,17791.478,MORE
17,234,1,562,17791.478,MORE
17,234,2,1003.478,17791.478,MORE
17,235,0,166,1860.292,MORE
17,235,2,544,1860.292,MORE
17,235,1,540,1860.292,MORE
17,235,2,610.292,1860.292,MORE
17,236,0,183,3502.319,MORE
17,236,2,550,3502.319,MORE
17,236,1,832,3502.319,MORE
17,236,2,796,3502.319,MORE
17,236,1,666,3502.319,MORE
17,236,2,475.319,3502.319,MORE
17,237,0,193,14815.109,MORE
17,237,2,1648,14815.109,MORE
17,237,1,664,14815.109,MORE
17,237,0,540,14815.109,MORE
17,237,1,878,14815.109,MORE
17,237,2,1626,14815.109,MORE
17,237,1,1332,14815.109,MORE
17,237,2,1210,14815.109,MORE
17,237,1,1214,14815.109,MORE
17,237,2,274,14815.109,MORE
17,237,1,1214,14815.109,MORE
17,237,2,608,14815.109,MORE
17,237,0,404,14815.109,MORE
17,237,2,664,14815.109,MORE
17,237,1,1296,14815.109,MORE
17,237,2,1050.109,14815.109,MORE
17,238,0,193,3301.886,MORE
17,238,2,636,3301.886,MORE
17,238,1,1094,3301.886,MORE
17,238,2,890,3301.886,MORE
17,238,1,488.886,3301.886,MORE
17,239,0,389,3517.441,MORE
17,239,2,1170,3517.441,MORE
17,239,1,1038,3517.441,MORE
17,239,2,804,3517.441,MORE
17,239,1,116.441,3517.441,MORE
17,240,0,242,6140.254,LESS
17,240,2,808,6140.254,LESS
17,240,1,618,6140.254,LESS
17,240,2,630,6140.254,LESS
17,240,1,672,6140.254,LESS
17,240,2,876,6140.254,LESS
17,240,1,730,6140.254,LESS
17,240,2,614,6140.254,LESS
17,240,1,950.254,6140.254,LESS
17,241,0,50,6970.968,LESS
17,241,2,616,6970.968,LESS
17,241,1,700,6970.968,LESS
17,241,2,942,6970.968,LESS
17,241,1,614,6970.968,LESS
17,241,2,1078,6970.968,LESS
17,241,1,1590,6970.968,LESS
17,241,2,1380.968,6970.968,LESS
17,242,0,232,3131.329,LESS
17,242,2,662,3131.329,LESS
17,242,1,1078,3131.329,LESS
17,242,2,736,3131.329,LESS
17,242,1,423.329,3131.329,LESS
17,243,0,218,6617.152,LESS
17,243,2,1882,6617.152,LESS
17,243,1,2212,6617.152,LESS
17,243,2,860,6617.152,LESS
17,243,1,794,6617.152,LESS
17,243,2,651.152,6617.152,LESS
17,244,0,157,3995.447,LESS
17,244,2,1446,3995.447,LESS
17,244,1,1148,3995.447,LESS
17,244,2,730,3995.447,LESS
17,244,1,514.447,3995.447,LESS
17,245,0,267,13947.519,LESS
17,245,2,956,13947.519,LESS
17,245,1,714,13947.519,LESS
17,245,2,1002,13947.519,LESS
17,245,1,788,13947.519,LESS
17,245,0,214,13947.519,LESS
17,245,2,1024,13947.519,LESS
17,245,1,652,13947.519,LESS
17,245,0,404,13947.519,LESS
17,245,1,2152,13947.519,LESS
17,245,2,1082,13947.519,LESS
17,245,0,422,13947.519,LESS
17,245,1,410,13947.519,LESS
17,245,2,592,13947.519,LESS
17,245,1,654,13947.519,LESS
17,245,2,746,13947.519,LESS
17,245,0,1424,13947.519,LESS
17,245,2,444.519,13947.519,LESS
17,246,0,145,13634.49,LESS
17,246,2,598,13634.49,LESS
17,246,1,928,13634.49,LESS
17,246,2,646,13634.49,LESS
17,246,1,478,13634.49,LESS
17,246,0,824,13634.49,LESS
17,246,2,686,13634.49,LESS
17,246,0,246,13634.49,LESS
17,246,2,164,13634.49,LESS
17,246,1,1238,13634.49,LESS
17,246,2,1274,13634.49,LESS
17,246,0,282,13634.49,LESS
17,246,1,522,13634.49,LESS
17,246,0,692,13634.49,LESS
17,246,1,1274,13634.49,LESS
17,246,0,112,13634.49,LESS
17,246,2,1032,13634.49,LESS
17,246,1,686,13634.49,LESS
17,246,0,410,13634.49,LESS
17,246,2,1206,13634.49,LESS
17,246,1,191.49,13634.49,LESS
17,247,3,50,13634.49,LESS
17,247,2,640,4056.044,LESS
17,247,1,724,4056.044,LESS
17,247,2,800,4056.044,LESS
17,247,1,816,4056.044,LESS
17,247,2,1026.044,4056.044,LESS
17,248,0,150,2312.452,LESS
17,248,2,510,2312.452,LESS
17,248,1,692,2312.452,LESS
17,248,2,550,2312.452,LESS
17,248,1,410.452,2312.452,LESS
17,249,0,181,7872.835,LESS
17,249,2,1114,7872.835,LESS
17,249,1,656,7872.835,LESS
17,249,2,1280,7872.835,LESS
17,249,1,1566,7872.835,LESS
17,249,2,1220,7872.835,LESS
17,249,1,700,7872.835,LESS
17,249,2,522,7872.835,LESS
17,249,1,633.835,7872.835,LESS
17,250,0,169,11600.637,LESS
17,250,2,616,11600.637,LESS
17,250,1,842,11600.637,LESS
17,250,2,902,11600.637,LESS
17,250,1,390,11600.637,LESS
17,250,0,572,11600.637,LESS
17,250,1,502,11600.637,LESS
17,250,2,986,11600.637,LESS
17,250,0,434,11600.637,LESS
17,250,2,734,11600.637,LESS
17,250,0,372,11600.637,LESS
17,250,2,570,11600.637,LESS
17,250,1,1218,11600.637,LESS
17,250,2,444,11600.637,LESS
17,250,0,778,11600.637,LESS
17,250,2,982,11600.637,LESS
17,250,1,672,11600.637,LESS
17,250,2,417.637,11600.637,LESS
17,251,0,159,3214.68,LESS
17,251,2,682,3214.68,LESS
17,251,1,1308,3214.68,LESS
17,251,2,586,3214.68,LESS
17,251,1,479.68,3214.68,LESS
17,252,0,174,10573.491,LESS
17,252,2,478,10573.491,LESS
17,252,1,848,10573.491,LESS
17,252,2,1264,10573.491,LESS
17,252,1,1216,10573.491,LESS
17,252,2,724,10573.491,LESS
17,252,1,1056,10573.491,LESS
17,252,2,358,10573.491,LESS
17,252,0,830,10573.491,LESS
17,252,2,268,10573.491,LESS
17,252,0,286,10573.491,LESS
17,252,2,542,10573.491,LESS
17,252,1,1578,10573.491,LESS
17,252,2,544,10573.491,LESS
17,252,1,407.491,10573.491,LESS
17,253,0,59,1503.495,LESS
17,253,2,638,1503.495,LESS
17,253,1,578,1503.495,LESS
17,253,2,228.495,1503.495,LESS
17,254,0,0,3768.844,LESS
17,254,2,502,3768.844,LESS
17,254,1,800,3768.844,LESS
17,254,2,1616,3768.844,LESS
17,254,1,852.844,3768.844,LESS
17,255,0,129,11161.013,LESS
17,255,2,748,11161.013,LESS
17,255,0,420,11161.013,LESS
17,255,1,640,11161.013,LESS
17,255,0,438,11161.013,LESS
17,255,2,542,11161.013,LESS
17,255,0,1038,11161.013,LESS
17,255,1,566,11161.013,LESS
17,255,0,434,11161.013,LESS
17,255,1,380,11161.013,LESS
17,255,2,760,11161.013,LESS
17,255,1,1566,11161.013,LESS
17,255,2,1170,11161.013,LESS
17,255,0,302,11161.013,LESS
17,255,1,974,11161.013,LESS
17,255,2,518,11161.013,LESS
17,255,1,536.013,11161.013,LESS
17,256,0,171,1612.697,LESS
17,256,2,546,1612.697,LESS
17,256,1,566,1612.697,LESS
17,256,2,329.697,1612.697,LESS
17,257,0,239,10174.789,LESS
17,257,2,530,10174.789,LESS
17,257,1,702,10174.789,LESS
17,257,2,674,10174.789,LESS
17,257,1,1330,10174.789,LESS
17,257,0,262,10174.789,LESS
17,257,1,592,10174.789,LESS
17,257,0,348,10174.789,LESS
17,257,1,606,10174.789,LESS
17,257,2,1524,10174.789,LESS
17,257,1,1170,10174.789,LESS
17,257,2,1002,10174.789,LESS
17,257,0,388,10174.789,LESS
17,257,1,807.789,10174.789,LESS
17,258,0,168,3083.707,LESS
17,258,2,762,3083.707,LESS
17,258,1,882,3083.707,LESS
17,258,2,1271.707,3083.707,LESS
17,259,3,21,3083.707,LESS
17,259,2,570,2981.672,LESS
17,259,1,868,2981.672,LESS
17,259,0,260,2981.672,LESS
17,259,2,726,2981.672,LESS
17,259,1,536.672,2981.672,LESS
17,260,0,177,2556.866,LESS
17,260,2,868,2556.866,LESS
17,260,1,732,2556.866,LESS
17,260,2,779.866,2556.866,LESS
17,261,0,147,8286.367,LESS
17,261,2,1008,8286.367,LESS
17,261,1,590,8286.367,LESS
17,261,0,658,8286.367,LESS
17,261,1,816,8286.367,LESS
17,261,0,436,8286.367,LESS
17,261,2,1554,8286.367,LESS
17,261,1,616,8286.367,LESS
17,261,0,378,8286.367,LESS
