,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,RT
1880,16,80,3447.013,0,50,53,0.562250901,0.437749099,3447.013
1881,16,81,2861.298,0,50,40,0.553089158,0.446910842,2861.298
1882,16,82,1581.868,1,80,88,0.581474785,0.418525215,1581.868
1883,16,83,3253.279,1,115,110,0.428961016,0.571038984,3253.279
1884,16,84,1378.583,1,103,110,0.458785615,0.541214385,1378.583
1885,16,85,1118.566,1,90,80,0.432402185,0.567597815,1118.566
1886,16,86,4386.187,0,80,72,0.550624326,0.449375674,4386.187
1887,16,87,4784.368,0,93,80,0.683835364,0.316164636,4784.368
1888,16,88,4116.16,0,80,90,0.618574988,0.381425012,4116.16
1889,16,89,2423.192,0,88,80,0.769420963,0.230579037,2423.192
1890,16,90,1776.985,0,80,70,0.684539601,0.315460399,1776.985
1891,16,91,1505.001,1,80,93,0.460304362,0.539695638,1505.001
1892,16,92,1452.55,1,82,80,0.418570146,0.581429854,1452.55
1893,16,93,1761.95,0,50,41,0.628486911,0.371513089,1761.95
1894,16,94,1458.171,1,96,110,0.3845648,0.6154352,1458.171
1895,16,95,2013.089,1,80,85,0.554034799,0.445965201,2013.089
1896,16,96,1090.55,1,60,50,0.456438267,0.543561733,1090.55
1897,16,97,1368.803,1,41,50,0.376043586,0.623956414,1368.803
1898,16,98,3310.863,0,110,96,0.623953228,0.376046772,3310.863
1899,16,99,1333.375,1,72,80,0.535564854,0.464435146,1333.375
1900,16,100,1099.681,1,49,50,0.429203258,0.570796742,1099.681
1901,16,101,1094.369,1,43,50,0.41141285,0.58858715,1094.369
1902,16,102,1480.236,1,51,50,0.601916947,0.398083053,1480.236
1903,16,103,2309.816,1,112,110,0.520315925,0.479684075,2309.816
1904,16,104,1215.538,1,40,50,0.382111433,0.617888567,1215.538
1905,16,105,2433.235,0,50,51,0.550141798,0.449858202,2433.235
1906,16,106,2634.328,1,85,80,0.390779927,0.609220073,2634.328
1907,16,107,3138.709,0,50,49,0.643185922,0.356814078,3138.709
1908,16,108,2271.006,0,50,43,0.681907543,0.318092457,2271.006
1909,16,109,1691.994,1,80,82,0.305460838,0.694539162,1691.994
1910,16,110,1163.123,1,50,60,0.415406785,0.584593215,1165.123
1911,16,111,2011.25,1,53,50,0.495808712,0.504191288,2011.25
1912,16,112,1789.399,0,122,110,0.600350539,0.399649461,1789.399
1913,16,113,1387.178,1,67,80,0.416190645,0.583809355,1387.178
1914,16,114,1788.973,0,80,67,0.61648537,0.38351463,1788.973
1915,16,115,1354.686,1,70,80,0.474048498,0.525951502,1354.686
1916,16,116,1574.639,0,110,122,0.612849092,0.387150908,1574.639
1917,16,117,3036.334,0,110,115,0.543193979,0.456806021,3036.334
1918,16,118,2535.757,0,110,112,0.730774192,0.269225808,2535.757
1919,16,119,1278.781,1,110,103,0.443081341,0.556918659,1278.781
1920,17,0,5160.755,1,110,131,0.486829891,0.513170109,5160.755
1921,17,1,5476.752,1,47,50,0.497815206,0.502184794,5476.752
1922,17,2,8795.442,0,50,44,0.593335892,0.406664108,8795.442
1923,17,3,2722.045,0,57,50,0.482210386,0.517789614,2725.045
1924,17,4,2295.407,1,42,50,0.376049402,0.623950598,2295.407
1925,17,5,8504.661,1,108,110,0.485994505,0.514005495,8506.661
1926,17,6,8819.823,1,78,80,0.379882795,0.620117205,8822.823
1927,17,7,5062.996,0,110,92,0.598329368,0.401670632,5062.996
1928,17,8,5747.128,1,50,48,0.551747887,0.448252113,5747.128
1929,17,9,9253.138,1,110,101,0.493807867,0.506192133,9253.138
1930,17,10,4601.858,1,46,50,0.375772327,0.624227673,4601.858
1931,17,11,5596.897,0,80,83,0.600227309,0.399772691,5596.897
1932,17,12,4091.185,1,50,56,0.474202899,0.525797101,4159.185
1933,17,13,6796.208,0,50,47,0.475045956,0.524954044,6728.208
1934,17,14,2675.749,1,110,124,0.490719798,0.509280202,2675.749
1935,17,15,5472.234,0,91,80,0.339249483,0.660750517,5472.234
1936,17,16,8278.929,1,64,80,0.540950453,0.459049547,8278.929
1937,17,17,11238.256,1,83,80,0.485702364,0.514297636,11238.256
1938,17,18,14285.494,1,101,110,0.505344229,0.494655771,14288.494
1939,17,19,7703.028,1,56,50,0.632409752,0.367590248,7706.028
1940,17,20,10331.197,0,50,42,0.534999668,0.465000332,10333.197
1941,17,21,18416.96,0,110,117,0.44583038,0.55416962,18418.96
1942,17,22,2657.793,0,77,80,0.055455245,0.944544755,2657.793
1943,17,23,8402.476,1,80,91,0.469719829,0.530280171,8402.476
1944,17,24,3144.345,1,44,50,0.431474783,0.568525217,3147.345
1945,17,25,3045.078,1,50,57,0.411406795,0.588593205,3048.078
1946,17,26,10122.536,1,50,46,0.525705491,0.474294509,10124.536
1947,17,27,5818.096,0,110,108,0.355291639,0.644708361,5819.096
1948,17,28,5373.225,0,133,110,0.296346414,0.703653586,5376.225
1949,17,29,6580.386,0,131,110,0.493308858,0.506691142,6580.386
1950,17,30,5049.907,0,126,110,0.406678176,0.593321824,5052.907
1951,17,31,10371.513,1,110,133,0.47794815,0.52205185,10371.513
1952,17,32,4922.645,1,110,126,0.572833545,0.427166455,4925.645
1953,17,33,4311.127,0,48,50,0.58058325,0.41941675,4311.127
1954,17,34,10980.744,0,80,77,0.421980832,0.578019168,10980.744
1955,17,35,6566.471,0,117,110,0.446072838,0.553927162,6566.471
1956,17,36,3874.463,0,80,64,0.450363912,0.549636088,3874.463
1957,17,37,13264.296,1,80,78,0.437531873,0.562468127,13264.296
1958,17,38,7431.411,0,124,110,0.460436477,0.539563523,7431.411
1959,17,39,8552.089,1,92,110,0.470518946,0.529481054,8552.089
1960,17,40,8105.937,0,128,110,0.622753753,0.377246247,8105.937
1961,17,41,6189.041,0,50,58,0.538082606,0.461917394,6189.041
1962,17,42,7687.597,0,54,50,0.512498812,0.487501188,7687.597
1963,17,43,9285.34,1,80,69,0.595218868,0.404781132,9287.34
1964,17,44,5532.585,1,105,110,0.422398714,0.577601286,5532.585
1965,17,45,13944.792,0,55,50,0.559992987,0.440007013,13944.792
1966,17,46,2445.729,0,96,80,0.264282643,0.735717357,2445.729
1967,17,47,4590.124,0,80,75,0.525024537,0.474975463,4590.124
1968,17,48,8380.514,1,110,128,0.576991246,0.423008754,8380.514
1969,17,49,3432.429,0,59,50,0.461726526,0.538273474,3432.429
1970,17,50,3722.621,1,110,119,0.416947823,0.583052177,3722.621
1971,17,51,2249.913,0,52,50,0.407054284,0.592945716,2249.913
1972,17,52,5482.09,0,58,50,0.39696109,0.60303891,5482.09
1973,17,53,3675.066,0,119,110,0.329327196,0.670672804,3675.066
1974,17,54,6204.276,1,74,80,0.442360787,0.557639213,6204.276
1975,17,55,7792.313,0,86,80,0.560994126,0.439005874,7792.313
1976,17,56,6074.708,1,66,80,0.494252874,0.505747126,6261.708
1977,17,57,4961.477,0,50,59,0.366213305,0.633786695,4774.477
1978,17,58,2630.567,1,94,110,0.486206975,0.513793025,2630.567
1979,17,59,7520.661,0,110,87,0.433224294,0.566775706,7520.661
1980,17,60,8540.538,0,75,80,0.480448996,0.519551004,8540.538
1981,17,61,5538.106,0,50,45,0.419508896,0.580491104,5538.106
1982,17,62,11191.67,1,89,110,0.3580254,0.6419746,11191.67
1983,17,63,3857.111,1,80,94,0.481026204,0.518973796,3860.111
1984,17,64,5781.801,1,110,98,0.514060131,0.485939869,5781.801
1985,17,65,3470.306,0,94,80,0.58588799,0.41411201,3470.306
1986,17,66,6867.006,0,110,94,0.401460389,0.598539611,6867.006
1987,17,67,10484.592,1,80,66,0.499044068,0.500955932,10484.592
1988,17,68,6690.687,1,50,54,0.438515492,0.561484508,6690.687
1989,17,69,3292.039,1,98,110,0.572802254,0.427197746,3292.039
1990,17,70,5662.382,0,50,52,0.585821169,0.414178831,5662.382
1991,17,71,2884.823,0,110,89,0.48187455,0.51812545,2884.823
1992,17,72,12863.287,1,87,110,0.34630488,0.65369512,12863.287
1993,17,73,13077.122,0,110,105,0.524996632,0.475003368,13077.122
1994,17,74,2517.831,1,80,96,0.361982023,0.638017977,2517.831
1995,17,75,5439.782,1,80,86,0.555381476,0.444618524,5439.782
1996,17,76,9844.08,1,50,55,0.518644894,0.481355106,10051.08
1997,17,77,3222.062,0,80,74,0.507141147,0.492858853,3015.062
1998,17,78,10498.829,1,45,50,0.687613462,0.312386538,10498.829
1999,17,79,8477.369,1,69,80,0.388376678,0.611623322,8477.369
2000,17,80,5097.561,0,50,53,0.513218527,0.486781473,5097.561
2001,17,81,4035.593,0,50,40,0.384191964,0.615808036,4035.593
2002,17,82,2430.067,1,80,88,0.529421949,0.470578051,2430.067
2003,17,83,6841.13,1,115,110,0.523148359,0.476851641,6841.13
2004,17,84,4750.34,1,103,110,0.467275368,0.532724632,4750.34
2005,17,85,4076.55,0,90,80,0.504163948,0.495836052,4076.55
2006,17,86,5521.174,0,80,72,0.596938533,0.403061467,5521.174
2007,17,87,9502.706,0,93,80,0.419633634,0.580366366,9502.706
2008,17,88,5340.182,1,80,90,0.42637307,0.57362693,5340.182
2009,17,89,4030.404,0,88,80,0.548097252,0.451902748,4209.404
2010,17,90,7517.559,0,80,70,0.486213567,0.513786433,7338.559
2011,17,91,8643.44,1,80,93,0.410354358,0.589645642,8643.44
2012,17,92,8397.547,1,82,80,0.472509341,0.527490659,8397.547
2013,17,93,5101.478,0,50,41,0.563334419,0.436665581,5101.478
2014,17,94,6750.532,1,96,110,0.361512467,0.638487533,6750.532
2015,17,95,10678.701,0,80,85,0.505540736,0.494459264,10678.701
2016,17,96,3040.401,0,60,50,0.522579911,0.477420089,3040.401
2017,17,97,8784.855,0,41,50,0.531113104,0.468886896,8784.855
2018,17,98,7283.052,0,110,96,0.59544215,0.40455785,7283.052
2019,17,99,2988.272,1,72,80,0.330480904,0.669519096,2988.272
2020,17,100,2952.379,0,49,50,0.438404128,0.561595872,2952.379
2021,17,101,4316.585,1,43,50,0.395792974,0.604207026,4316.585
2022,17,102,12613.209,0,51,50,0.525274161,0.474725839,12613.209
2023,17,103,8638.512,0,112,110,0.471057079,0.528942921,8638.512
2024,17,104,3047.884,1,40,50,0.451286094,0.548713906,3047.884
2025,17,105,4555.576,1,50,51,0.416731625,0.583268375,4555.576
2026,17,106,1776.571,0,85,80,0.350334285,0.649665715,1776.571
2027,17,107,8255.092,1,50,49,0.560481517,0.439518483,8255.092
2028,17,108,4504.07,0,50,43,0.518309839,0.481690161,4504.07
2029,17,109,5685.101,0,80,82,0.537746007,0.462253993,5685.101
2030,17,110,15205.986,1,50,60,0.374611263,0.625388737,15207.986
2031,17,111,4380.422,0,53,50,0.409916251,0.590083749,4380.422
2032,17,112,3073.457,0,122,110,0.402862592,0.597137408,3073.457
2033,17,113,3444.061,1,67,80,0.410405809,0.589594191,3444.061
2034,17,114,17791.478,1,80,67,0.402287039,0.597712961,17791.478
2035,17,115,1860.292,1,70,80,0.318717199,0.681282801,1860.292
2036,17,116,3502.319,1,110,122,0.45129739,0.54870261,3502.319
2037,17,117,14815.109,1,110,115,0.482376621,0.517623379,14815.109
2038,17,118,3301.886,0,110,112,0.509148936,0.490851064,3301.886
2039,17,119,3517.441,1,110,103,0.36901479,0.63098521,3517.441
2040,18,0,7075.798,1,110,131,0.372285228,0.627714772,7075.798
2041,18,1,6712.44,1,47,50,0.469643766,0.530356234,6712.44
2042,18,2,4320.861,0,50,44,0.519038386,0.480961614,4320.861
2043,18,3,6032.645,0,57,50,0.471486546,0.528513454,6032.645
2044,18,4,6490.056,1,42,50,0.404863674,0.595136326,6490.056
2045,18,5,5453.454,1,108,110,0.454945064,0.545054936,5453.454
2046,18,6,8890.217,1,78,80,0.468563741,0.531436259,8890.217
2047,18,7,3306.749,0,110,92,0.5284762,0.4715238,3306.749
2048,18,8,5462.756,0,50,48,0.548868314,0.451131686,5462.756
2049,18,9,4068.082,0,110,101,0.55263426,0.44736574,4068.082
2050,18,10,5324.076,0,46,50,0.516762047,0.483237953,5324.076
2051,18,11,3127.338,1,80,83,0.36830217,0.63169783,3127.338
2052,18,12,5073.158,1,50,56,0.470260613,0.529739387,5073.158
2053,18,13,2805.148,1,50,47,0.343354361,0.656645639,2805.148
2054,18,14,2704.112,1,110,124,0.40571218,0.59428782,2704.112
2055,18,15,9469.143,0,91,80,0.425108314,0.574891686,9469.143
2056,18,16,3309.721,1,64,80,0.384444644,0.615555356,3309.721
2057,18,17,3512.929,1,83,80,0.313782991,0.686217009,3749.929
2058,18,18,2829.821,1,101,110,0.370750988,0.629249012,2861.821
2059,18,19,7894.319,0,56,50,0.470972952,0.529027048,7625.319
2060,18,20,4102.758,1,50,42,0.476861351,0.523138649,4102.758
2061,18,21,5442.824,1,110,117,0.376769144,0.623230856,5442.824
2062,18,22,4131.013,0,77,80,0.404073218,0.595926782,4131.013
2063,18,23,4778.66,1,80,91,0.404358762,0.595641238,4778.66
2064,18,24,3386.115,1,44,50,0.417808189,0.582191811,3389.115
2065,18,25,2518.068,1,50,57,0.389517458,0.610482542,2521.068
2066,18,26,5298.538,1,50,46,0.516791035,0.483208965,5298.538
2067,18,27,3416.423,0,110,108,0.504978315,0.495021685,3416.423
2068,18,28,3039.393,0,133,110,0.552430378,0.447569622,3039.393
2069,18,29,2373.224,0,131,110,0.572307881,0.427692119,2373.224
2070,18,30,5304.009,0,126,110,0.563566653,0.436433347,5304.009
2071,18,31,2315.723,1,110,133,0.402744623,0.597255377,2315.723
2072,18,32,3882.361,1,110,126,0.406011948,0.593988052,3882.361
2073,18,33,3421.09,0,48,50,0.547413068,0.452586932,3421.09
2074,18,34,6181.335,0,80,77,0.51962651,0.48037349,6181.335
2075,18,35,4822.684,0,117,110,0.553979365,0.446020635,4822.684
2076,18,36,5032.717,0,80,64,0.510142671,0.489857329,5032.717
2077,18,37,4728.562,0,80,78,0.600500454,0.399499546,4728.562
2078,18,38,5177.705,0,124,110,0.518019266,0.481980734,5180.705
2079,18,39,3390.173,1,92,110,0.383246293,0.616753707,3390.173
2080,18,40,6173.666,0,128,110,0.615106189,0.384893811,6173.666
2081,18,41,3306.925,1,50,58,0.386621519,0.613378481,3306.925
2082,18,42,6664.722,0,54,50,0.520236451,0.479763549,6664.722
2083,18,43,6250.446,0,80,69,0.543980661,0.456019339,6250.446
2084,18,44,3739.708,1,105,110,0.398641839,0.601358161,3742.708
2085,18,45,7016.376,0,55,50,0.58979609,0.41020391,7016.376
2086,18,46,2834.924,0,96,80,0.55227024,0.44772976,2834.924
2087,18,47,7416.059,1,80,75,0.416973322,0.583026678,7416.059
2088,18,48,2708.862,1,110,128,0.299551601,0.700448399,2708.862
2089,18,49,3080.123,0,59,50,0.585485237,0.414514763,3083.123
2090,18,50,5181.807,1,110,119,0.489166883,0.510833117,5181.807
2091,18,51,7452.204,1,52,50,0.359238546,0.640761454,7452.204
2092,18,52,2372.702,0,58,50,0.585497281,0.414502719,2372.702
2093,18,53,10680.274,1,119,110,0.432216176,0.567783824,10680.274
2094,18,54,6787.801,1,74,80,0.500239704,0.499760296,6787.801
2095,18,55,6399.58,0,86,80,0.538888142,0.461111858,6399.58
2096,18,56,1399.156,1,66,80,0.326973927,0.673026073,1399.156
2097,18,57,2122.066,1,50,59,0.364395457,0.635604543,2124.066
2098,18,58,3394.367,1,94,110,0.352467132,0.647532868,3395.367
2099,18,59,4659.232,0,110,87,0.550271369,0.449728631,4659.232
2100,18,60,6347.686,0,75,80,0.512005191,0.487994809,6497.686
2101,18,61,4806.331,1,50,45,0.41706657,0.58293343,4656.331
2102,18,62,3109.061,1,89,110,0.315320988,0.684679012,3109.061
2103,18,63,4449.014,1,80,94,0.40277969,0.59722031,4449.014
2104,18,64,3725.623,0,110,98,0.532562802,0.467437198,3725.623
2105,18,65,4789.33,0,94,80,0.552180475,0.447819525,4789.33
2106,18,66,4982.533,0,110,94,0.569379938,0.430620062,4982.533
2107,18,67,3483.972,0,80,66,0.567129467,0.432870533,3483.972
2108,18,68,6542.814,1,50,54,0.353391357,0.646608643,6542.814
2109,18,69,2421.26,1,98,110,0.416837085,0.583162915,2421.26
2110,18,70,5013.56,1,50,52,0.362198168,0.637801832,5013.56
2111,18,71,2292.479,0,110,89,0.622301054,0.377698946,2295.479
2112,18,72,2516.337,1,87,110,0.301274799,0.698725201,2516.337
2113,18,73,5471.705,1,110,105,0.395531652,0.604468348,5471.705
2114,18,74,3739.22,1,80,96,0.370676596,0.629323404,3739.22
2115,18,75,5058.54,1,80,86,0.424460631,0.575539369,5060.54
2116,18,76,2488.417,1,50,55,0.404586405,0.595413595,2488.417
2117,18,77,3917.856,1,80,74,0.441852966,0.558147034,3919.856
2118,18,78,2324.17,1,45,50,0.404763112,0.595236888,2324.17
2119,18,79,3251.904,1,69,80,0.419493595,0.580506405,3251.904
2120,18,80,4483.769,1,50,53,0.382440222,0.617559778,4483.769
2121,18,81,4823.128,0,50,40,0.552454179,0.447545821,4823.128
2122,18,82,4383.019,1,80,88,0.318783203,0.681216797,4383.019
2123,18,83,3856.271,0,115,110,0.518561925,0.481438075,3859.271
2124,18,84,6145.383,1,103,110,0.47424869,0.52575131,6145.383
2125,18,85,6684.002,0,90,80,0.450082488,0.549917512,6684.002
2126,18,86,4152.188,0,80,72,0.472226046,0.527773954,4155.188
2127,18,87,5040.329,0,93,80,0.505217073,0.494782927,5040.329
2128,18,88,3192.435,1,80,90,0.37811099,0.62188901,3192.435
2129,18,89,5972.841,1,88,80,0.446893601,0.553106399,5972.841
2130,18,90,4411.7,0,80,70,0.567587292,0.432412708,4411.7
2131,18,91,2609.029,1,80,93,0.351431268,0.648568732,2609.029
2132,18,92,6391.76,1,82,80,0.371957733,0.628042267,6391.76
2133,18,93,1840.682,0,50,41,0.539155522,0.460844478,1840.682
2134,18,94,2030.775,1,96,110,0.422357894,0.577642106,2030.775
2135,18,95,2881.835,0,80,85,0.535687721,0.464312279,2883.835
2136,18,96,3080.954,0,60,50,0.512219616,0.487780384,3080.954
2137,18,97,3003.969,1,41,50,0.314125291,0.685874709,3003.969
2138,18,98,5303.755,0,110,96,0.399342146,0.600657854,5303.755
2139,18,99,5176.889,1,72,80,0.451747132,0.548252868,5179.889
2140,18,100,3426.235,1,49,50,0.373196771,0.626803229,3426.235
2141,18,101,3665.522,1,43,50,0.448542266,0.551457734,3665.522
2142,18,102,4475.915,0,51,50,0.564197529,0.435802471,4475.915
2143,18,103,6056.958,0,112,110,0.512284444,0.487715556,6056.958
2144,18,104,2049.054,1,40,50,0.364578477,0.635421523,2049.054
2145,18,105,5343.713,1,50,51,0.411178886,0.588821114,5343.713
2146,18,106,8228.405,1,85,80,0.447935139,0.552064861,8228.405
2147,18,107,5846.507,0,50,49,0.516592445,0.483407555,5846.507
2148,18,108,4909.27,0,50,43,0.595845048,0.404154952,4909.27
2149,18,109,5775.86,0,80,82,0.55762168,0.44237832,5777.86
2150,18,110,4950.632,1,50,60,0.468139475,0.531860525,4950.632
2151,18,111,5227.608,0,53,50,0.445643816,0.554356184,5227.608
2152,18,112,4857.927,0,122,110,0.4843437,0.5156563,4857.927
2153,18,113,2799.935,1,67,80,0.407575479,0.592424521,2801.935
2154,18,114,4223.308,0,80,67,0.63972402,0.36027598,4223.308
2155,18,115,3835.246,1,70,80,0.415293861,0.584706139,3838.246
2156,18,116,6018.67,1,110,122,0.50916108,0.49083892,6021.67
2157,18,117,7156.798,1,110,115,0.448706851,0.551293149,7156.798
2158,18,118,9089.21,0,110,112,0.475426259,0.524573741,9089.21
2159,18,119,2933.12,0,110,103,0.546657888,0.453342112,2933.12
2160,19,0,6475.39,1,110,131,0.665149548,0.334850452,6475.39
2161,19,1,5457.523,1,47,50,0.618703616,0.381296384,5457.523
2162,19,2,3612.663,1,50,44,0.438749735,0.561250265,3612.663
2163,19,3,2453.851,0,57,50,0.517964088,0.482035912,2453.851
2164,19,4,2498.278,1,42,50,0.496030453,0.503969547,2498.278
2165,19,5,3784.341,0,108,110,0.518905854,0.481094146,3784.341
2166,19,6,3312.037,1,78,80,0.402081782,0.597918218,3312.037
2167,19,7,2071.87,0,110,92,0.591415446,0.408584554,2071.87
2168,19,8,2598.527,1,50,48,0.444165333,0.555834667,2598.527
2169,19,9,8246.877,1,110,101,0.610968263,0.389031737,8246.877
2170,19,10,4932.687,1,46,50,0.454726841,0.545273159,4932.687
2171,19,11,5044.238,0,80,83,0.558213366,0.441786634,5044.238
2172,19,12,3705.313,1,50,56,0.360568113,0.639431887,3705.313
2173,19,13,5147.894,1,50,47,0.522624201,0.477375799,5147.894
2174,19,14,2795.16,1,110,124,0.482781801,0.517218199,2795.16
2175,19,15,3196.865,0,91,80,0.544184173,0.455815827,3196.865
2176,19,16,1691.781,1,64,80,0.387539861,0.612460139,1691.781
2177,19,17,3112.119,1,83,80,0.620476727,0.379523273,3112.119
2178,19,18,4105.096,1,101,110,0.41690586,0.58309414,4105.096
2179,19,19,2207.039,0,56,50,0.587771353,0.412228647,2207.039
2180,19,20,2066.628,0,50,42,0.54407328,0.45592672,2066.628
2181,19,21,3205.343,1,110,117,0.476621219,0.523378781,3205.343
2182,19,22,1857.539,1,77,80,0.487614411,0.512385589,1857.539
2183,19,23,4413.562,1,80,91,0.59153059,0.40846941,4413.562
2184,19,24,1605.789,1,44,50,0.406716415,0.593283585,1605.789
2185,19,25,1532.701,1,50,57,0.354122748,0.645877252,1532.701
2186,19,26,2053.726,0,50,46,0.558136941,0.441863059,2053.726
2187,19,27,7380.932,0,110,108,0.587814208,0.412185792,7380.932
2188,19,28,2119.062,0,133,110,0.566367234,0.433632766,2119.062
2189,19,29,3491.948,0,131,110,0.619127616,0.380872384,3491.948
2190,19,30,2192.829,0,126,110,0.64467508,0.35532492,2192.829
2191,19,31,2675.105,1,110,133,0.561603922,0.438396078,2675.105
2192,19,32,4438.233,0,110,126,0.562208806,0.437791194,4438.233
2193,19,33,2502.728,0,48,50,0.663600735,0.336399265,2502.728
2194,19,34,2094.72,0,80,77,0.572935857,0.427064143,2094.72
2195,19,35,1977.153,0,117,110,0.571464876,0.428535124,1977.153
2196,19,36,3124.778,0,80,64,0.740418066,0.259581934,3124.778
2197,19,37,3230.196,1,80,78,0.611017416,0.388982584,3230.196
2198,19,38,5512.344,0,124,110,0.554490103,0.445509897,5512.344
2199,19,39,5433.436,1,92,110,0.488411673,0.511588327,5433.436
2200,19,40,4996.449,0,128,110,0.62239262,0.37760738,4996.449
2201,19,41,3088.427,1,50,58,0.485006141,0.514993859,3088.427
2202,19,42,1749.507,0,54,50,0.528124201,0.471875799,1749.507
2203,19,43,2484.297,0,80,69,0.647173489,0.352826511,2737.297
2204,19,44,2170.206,1,105,110,0.453785352,0.546214648,1917.206
2205,19,45,2467.256,0,55,50,0.576919977,0.423080023,2467.256
2206,19,46,2455.878,0,96,80,0.668097093,0.331902907,2455.878
2207,19,47,2301.282,1,80,75,0.486447824,0.513552176,2301.282
2208,19,48,2820.303,1,110,128,0.502786369,0.497213631,2820.303
2209,19,49,2337.382,1,59,50,0.530501072,0.469498928,2337.382
2210,19,50,2160.222,1,110,119,0.555434535,0.444565465,2160.222
2211,19,51,2275.866,1,52,50,0.454745724,0.545254276,2275.866
2212,19,52,2485.773,0,58,50,0.705198406,0.294801594,2485.773
2213,19,53,2318.966,0,119,110,0.653242548,0.346757452,2318.966
2214,19,54,1684.058,1,74,80,0.333320074,0.666679926,1684.058
2215,19,55,3506.286,0,86,80,0.623499684,0.376500316,4035.286
2216,19,56,4650.377,1,66,80,0.345515589,0.654484411,4121.377
2217,19,57,11545.02,1,50,59,0.504332784,0.495667216,11545.02
2218,19,58,2498.708,1,94,110,0.494139662,0.505860338,2498.708
2219,19,59,4453.313,0,110,87,0.624390358,0.375609642,4453.313
2220,19,60,5902.98,0,75,80,0.454646887,0.545353113,5902.98
2221,19,61,1932.701,0,50,45,0.620060146,0.379939854,1932.701
2222,19,62,3714.698,1,89,110,0.450169649,0.549830351,3714.698
2223,19,63,2244.891,1,80,94,0.527457889,0.472542111,2244.891
2224,19,64,2143.856,0,110,98,0.60300143,0.39699857,2143.856
2225,19,65,1826.174,0,94,80,0.550864586,0.449135414,1826.174
2226,19,66,2775.116,1,110,94,0.505714815,0.494285185,2775.116
2227,19,67,2241.94,0,80,66,0.650688144,0.349311856,2241.94
2228,19,68,1525.192,1,50,54,0.374761515,0.625238485,1525.192
2229,19,69,1661.692,1,98,110,0.45543336,0.54456664,1661.692
2230,19,70,1982.42,1,50,52,0.614126806,0.385873194,1982.42
2231,19,71,2120.983,0,110,89,0.598758731,0.401241269,2120.983
2232,19,72,1491.518,1,87,110,0.419517909,0.580482091,1491.518
2233,19,73,3125.084,1,110,105,0.482605286,0.517394714,3125.084
2234,19,74,2151.289,1,80,96,0.520924726,0.479075274,2151.289
2235,19,75,2179.713,1,80,86,0.459243841,0.540756159,2179.713
2236,19,76,1432.141,1,50,55,0.445325386,0.554674614,1432.141
2237,19,77,1377.872,1,80,74,0.434682207,0.565317793,1377.872
2238,19,78,2309.258,1,45,50,0.528240662,0.471759338,2309.258
2239,19,79,1547.858,1,69,80,0.456819069,0.543180931,1547.858
2240,19,80,2820.587,1,50,53,0.436683397,0.563316603,2820.587
2241,19,81,1704.659,0,50,40,0.573530457,0.426469543,1704.659
2242,19,82,5033.169,0,80,88,0.612070035,0.387929965,5033.169
2243,19,83,2697.706,0,115,110,0.592852189,0.407147811,2697.706
2244,19,84,1747.092,1,103,110,0.352995844,0.647004156,1747.092
2245,19,85,2692.379,0,90,80,0.506454168,0.493545832,2692.379
2246,19,86,4167.55,1,80,72,0.533427005,0.466572995,4167.55
2247,19,87,1764.523,0,93,80,0.49548024,0.50451976,1764.523
2248,19,88,1728.311,1,80,90,0.371538356,0.628461644,1728.311
2249,19,89,2294.46,0,88,80,0.586725588,0.413274412,2294.46
2250,19,90,2101.04,0,80,70,0.49172895,0.50827105,2101.04
2251,19,91,1214.529,1,80,93,0.381851004,0.618148996,1214.529
2252,19,92,2307.713,0,82,80,0.531260388,0.468739612,2307.713
2253,19,93,1943.765,0,50,41,0.551896478,0.448103522,1943.765
2254,19,94,2984.033,1,96,110,0.499994166,0.500005834,2984.033
2255,19,95,1332.618,1,80,85,0.437481883,0.562518117,1332.618
2256,19,96,1997.231,0,60,50,0.606163541,0.393836459,1997.231
2257,19,97,1159.195,1,41,50,0.487493044,0.512506956,1159.195
2258,19,98,3082.875,0,110,96,0.538991124,0.461008876,3082.875
2259,19,99,1549.754,1,72,80,0.356890459,0.643109541,1743.754
2260,19,100,1515.689,1,49,50,0.388896329,0.611103671,1321.689
2261,19,101,1488.156,1,43,50,0.43204676,0.56795324,1488.156
2262,19,102,1897.56,0,51,50,0.545602834,0.454397166,1897.56
2263,19,103,7088.219,1,112,110,0.581451004,0.418548996,7088.219
2264,19,104,1622.081,1,40,50,0.427814386,0.572185614,1622.081
2265,19,105,1302.495,1,50,51,0.404971951,0.595028049,1302.495
2266,19,106,2427.401,0,85,80,0.593908813,0.406091187,2427.401
2267,19,107,1189.172,1,50,49,0.487618985,0.512381015,1189.172
2268,19,108,2249.489,0,50,43,0.53705733,0.46294267,2249.489
2269,19,109,1565.388,1,80,82,0.459562723,0.540437277,1565.388
2270,19,110,1388.035,1,50,60,0.44913922,0.55086078,1388.035
2271,19,111,1375.454,1,53,50,0.433092665,0.566907335,1375.454
2272,19,112,3890.676,0,122,110,0.57006299,0.42993701,3890.676
2273,19,113,1456.266,1,67,80,0.476763279,0.523236721,1456.266
2274,19,114,1537.374,0,80,67,0.496798959,0.503201041,1537.374
2275,19,115,2288.943,0,70,80,0.569679828,0.430320172,2288.943
2276,19,116,3323.84,1,110,122,0.562267598,0.437732402,3323.84
2277,19,117,1529.707,1,110,115,0.389658106,0.610341894,1529.707
