,Part,TrialN,PairID,LValue,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,TotVal,ValCh,ValUnCh,Correct,zTotVal,zValCh,zValUnCh,zGSF,zDDT,absDDT,zValR,zValL,ConfSplit,GSFMedSplit,DDTMedSplit
4004,17,165,53,103,110,1,4750.34,80,2733.197,MORE,1622,1854,3476,6,2,7,0.656185922,7,-0.349215148,0.77550228,-0.514298215,213,103,110,0,1.057086457,0.897383758,1.170500555,0.204524543,1.204347102,1.204347102,1.170500555,0.897383758,1,1,1
4005,17,166,26,90,80,0,4076.55,60,2076.784,MORE,-342,2094,1752,5,2,-10,-0.937408461,10,0.174607574,-0.088166152,-0.70243853,170,90,80,1,0.199450275,0.390166852,0,-0.146088959,-0.425533947,0.425533947,0,0.390166852,0,0,0
4006,17,167,35,80,72,0,5521.174,70,1353.149,MORE,-770,2652,1882,5,2,-8,-0.749926769,8,-0.174607574,0.343668064,-0.299060602,152,80,72,1,-0.15956022,0,-0.312133481,-0.146088959,-0.780721875,0.780721875,-0.312133481,0,1,0,0
4007,17,168,28,93,80,0,9502.706,70,1818.496,MORE,1276,3468,4744,10,2,-13,-1.218630999,13,0.698430296,0.343668064,0.812690365,173,93,80,1,0.259285357,0.507216907,0,1.606978549,0.917209198,0.917209198,0,0.507216907,1,1,1
4008,17,169,26,80,90,1,5340.182,70,1834.438,MORE,1000,1940,2940,6,2,10,0.937408461,10,0.174607574,0.343668064,-0.349598443,170,80,90,0,0.199450275,0,0.390166852,0.204524543,0.688162778,0.688162778,0.390166852,0,0,1,1
4009,17,170,25,88,80,0,4030.404,60,1031.06,MORE,-338,1832,1494,5,1,-8,-0.749926769,8,-0.174607574,-0.088166152,-0.715323736,168,88,80,1,0.15956022,0.312133481,0,-0.146088959,-0.422214434,0.422214434,0,0.312133481,0,0,0
4010,17,171,36,80,70,0,7517.559,70,2168.856,MORE,-600,3296,2696,8,2,-10,-0.937408461,10,0.174607574,0.343668064,0.258383858,150,80,70,1,-0.199450275,0,-0.390166852,0.905751546,-0.639642558,0.639642558,-0.390166852,0,0,1,0
4011,17,172,28,80,93,1,8643.44,30,2553.384,MORE,766,3500,4266,11,1,13,1.218630999,13,0.698430296,-1.383668801,0.572760156,173,80,93,0,0.259285357,0,0.507216907,1.957592051,0.493971247,0.493971247,0.507216907,0,0,1,1
4012,17,173,21,82,80,1,8397.547,90,3444.753,MORE,1912,3378,5290,10,2,-2,-0.187481692,2,-1.222253018,1.207336496,0.504100208,162,82,80,1,0.039890055,0.07803337,0,1.606978549,1.445011819,1.445011819,0,0.07803337,1,1,1
4013,17,174,19,50,41,0,5101.478,70,1895.51,MORE,-882,2794,1912,5,2,-9,-0.843667615,9,0,0.343668064,-0.416251029,91,50,41,1,-1.376206896,-1.170500555,-1.521650721,-0.146088959,-0.873668248,0.873668248,-1.521650721,-1.170500555,0,0,0
4014,17,175,56,96,110,1,6750.532,70,2249.196,MORE,986,1890,2876,4,2,14,1.312371845,14,0.87303787,0.343668064,0.044209261,206,96,110,0,0.917471264,0.624266962,1.170500555,-0.496702461,0.676544481,0.676544481,1.170500555,0.624266962,0,0,1
4015,17,176,23,80,85,0,10678.701,70,1813.926,MORE,-564,4752,4188,8,2,5,0.46870423,5,-0.698430296,0.343668064,1.141059842,165,80,85,0,0.099725137,0,0.195083426,0.905751546,-0.609766938,0.609766938,0.195083426,0,0,1,0
4016,17,177,10,60,50,0,3040.401,70,1164.89,MORE,-460,1450,990,3,1,-10,-0.937408461,10,0.174607574,0.343668064,-0.991759237,110,60,50,1,-0.997251374,-0.780333703,-1.170500555,-0.847315962,-0.523459591,0.523459591,-1.170500555,-0.780333703,0,0,0
4017,17,178,19,41,50,0,8784.855,20,1422.327,MORE,-1212,4506,3294,9,1,9,0.843667615,9,0,-1.815503017,0.612247032,91,41,50,0,-1.376206896,-1.521650721,-1.170500555,1.256365048,-1.147528099,1.147528099,-1.170500555,-1.521650721,0,1,0
4018,17,179,56,110,96,0,7283.052,80,988.624,MORE,-786,3340,2554,5,2,-14,-1.312371845,14,0.87303787,0.77550228,0.192903188,206,110,96,1,0.917471264,1.170500555,0.624266962,-0.146088959,-0.793999928,0.793999928,0.624266962,1.170500555,1,0,0
4019,17,180,35,72,80,1,2988.272,70,1159.549,MORE,1126,880,2006,2,2,8,0.749926769,8,-0.174607574,0.343668064,-1.006315058,152,72,80,0,-0.15956022,-0.312133481,0,-1.197929464,0.792727448,0.792727448,0,-0.312133481,0,0,1
4020,17,181,11,49,50,0,2952.379,60,1543.877,MORE,-48,1360,1312,3,1,1,0.093740846,1,-1.396860592,-0.088166152,-1.01633735,99,49,50,0,-1.216646676,-1.20951724,-1.170500555,-0.847315962,-0.181549717,0.181549717,-1.170500555,-1.20951724,0,0,0
4021,17,182,17,43,50,1,4316.585,80,1287.81,MORE,856,1608,2464,4,2,7,0.656185922,7,-0.349215148,0.77550228,-0.635414293,93,43,50,0,-1.336316841,-1.443617351,-1.170500555,-0.496702461,0.568660298,0.568660298,-1.170500555,-1.443617351,1,0,1
4022,17,183,1,51,50,0,12613.209,10,1756.196,MORE,-1498,5736,4238,9,1,-1,-0.093740846,1,-1.396860592,-2.247337233,1.681226577,101,51,50,1,-1.176756621,-1.131483869,-1.170500555,1.256365048,-1.384873302,1.384873302,-1.170500555,-1.131483869,0,1,0
4023,17,184,41,112,110,0,8638.512,20,1003.276,MORE,-760,4224,3464,7,1,-2,-0.187481692,2,-1.222253018,-1.815503017,0.571384125,222,112,110,1,1.236591704,1.248533925,1.170500555,0.555138044,-0.772423091,0.772423091,1.170500555,1.248533925,0,1,0
4024,17,185,20,40,50,1,3047.884,80,1843.859,MORE,1110,1086,2196,4,2,10,0.937408461,10,0.174607574,0.77550228,-0.989669782,90,40,50,0,-1.396151924,-1.560667406,-1.170500555,-0.496702461,0.779449395,0.779449395,-1.170500555,-1.560667406,1,0,1
4025,17,186,1,50,51,1,4555.576,70,1851.764,MORE,402,1296,1698,5,2,1,0.093740846,1,-1.396860592,0.343668064,-0.568681569,101,50,51,0,-1.176756621,-1.170500555,-1.131483869,-0.146088959,0.191895534,0.191895534,-1.131483869,-1.170500555,1,1,1
4026,17,187,23,85,80,0,1776.571,80,998.053,MORE,-164,900,736,1,2,-5,-0.46870423,5,-0.698430296,0.77550228,-1.344654611,165,85,80,1,0.099725137,0.195083426,0,-1.548542966,-0.277815604,0.277815604,0,0.195083426,1,0,0
4027,17,188,11,50,49,1,8255.092,70,1723.695,MORE,490,2920,3410,6,2,-1,-0.093740846,1,-1.396860592,0.343668064,0.464322935,99,50,49,1,-1.216646676,-1.170500555,-1.20951724,0.204524543,0.264924827,0.264924827,-1.20951724,-1.170500555,1,1,1
4028,17,189,17,50,43,0,4504.07,80,1051.128,MORE,-18,2010,1992,4,2,-7,-0.656185922,7,-0.349215148,0.77550228,-0.583063432,93,50,43,1,-1.336316841,-1.170500555,-1.443617351,-0.496702461,-0.156653367,0.156653367,-1.443617351,-1.170500555,1,0,0
4029,17,190,21,80,82,0,5685.101,70,1543.762,MORE,-744,3020,2276,5,2,2,0.187481692,2,-1.222253018,0.343668064,-0.253287769,162,80,82,0,0.039890055,0,0.07803337,-0.146088959,-0.759145038,0.759145038,0.07803337,0,0,0,0
4030,17,191,10,50,60,1,15205.986,80,1281.138,MORE,1226,4864,6090,12,2,10,0.937408461,10,0.174607574,0.77550228,2.405199745,110,50,60,0,-0.997251374,-1.170500555,-0.780333703,2.308205553,0.875715281,0.875715281,-0.780333703,-1.170500555,1,1,1
4031,17,192,3,53,50,0,4380.422,30,1382.503,MORE,408,1680,2088,4,1,-3,-0.281222538,3,-1.047645444,-1.383668801,-0.617589284,103,53,50,1,-1.136866566,-1.053450499,-1.170500555,-0.496702461,0.196874804,0.196874804,-1.170500555,-1.053450499,0,0,1
4032,17,193,45,122,110,0,3073.457,70,1079.399,MORE,352,1382,1734,3,2,-12,-1.124890153,12,0.523822722,0.343668064,-0.982529111,232,122,110,1,1.436041979,1.638700776,1.170500555,-0.847315962,0.150401617,0.150401617,1.170500555,1.638700776,0,0,1
4033,17,194,38,67,80,1,3444.061,80,1127.84,MORE,1254,1182,2436,4,2,13,1.218630999,13,0.698430296,0.77550228,-0.879046493,147,67,80,0,-0.259285357,-0.507216907,0,-0.496702461,0.898951875,0.898951875,0,-0.507216907,1,0,1
4034,17,195,38,80,67,1,17791.478,80,1003.688,MORE,736,5206,5942,11,2,-13,-1.218630999,13,0.698430296,0.77550228,3.127138745,147,80,67,1,-0.259285357,0,-0.507216907,1.957592051,0.469074897,0.469074897,-0.507216907,0,1,1,1
4035,17,196,36,70,80,1,1860.292,80,1543.183,MORE,740,464,1204,2,2,10,0.937408461,10,0.174607574,0.77550228,-1.321277453,150,70,80,0,-0.199450275,-0.390166852,0,-1.197929464,0.472394411,0.472394411,0,-0.390166852,1,0,1
4036,17,197,45,110,122,1,3502.319,100,2453.312,MORE,1600,1340,2940,4,2,12,1.124890153,12,0.523822722,1.639170712,-0.862779291,232,110,122,0,1.436041979,1.170500555,1.638700776,-0.496702461,1.186089779,1.186089779,1.638700776,1.170500555,1,0,1
4037,17,198,42,110,115,1,14815.109,80,1577.189,MORE,590,5524,6114,10,2,5,0.46870423,5,-0.698430296,0.77550228,2.296056359,225,110,115,0,1.296426786,1.170500555,1.36558398,1.606978549,0.347912661,0.347912661,1.36558398,1.170500555,1,1,1
4038,17,199,41,110,112,0,3301.886,60,1951.137,MORE,-418,1750,1332,3,1,2,0.187481692,2,-1.222253018,-0.088166152,-0.918745582,222,110,112,0,1.236591704,1.170500555,1.248533925,-0.847315962,-0.488604701,0.488604701,1.248533925,1.170500555,0,0,0
4039,17,200,53,110,103,1,3517.441,70,1849.595,MORE,-196,1372,1176,3,1,-7,-0.656185922,7,-0.349215148,0.343668064,-0.858556821,213,110,103,1,1.057086457,1.170500555,0.897383758,-0.847315962,-0.304371711,0.304371711,0.897383758,1.170500555,0,0,0
4040,17,201,3,50,53,0,6140.254,70,1918.991,LESS,-516,2850,2334,7,2,3,0.281222538,3,-1.047645444,0.343668064,-0.126196792,103,50,53,1,-1.136866566,-1.170500555,-1.053450499,0.555138044,-0.569932778,0.569932778,-1.053450499,-1.170500555,0,1,0
4041,17,202,20,50,40,1,6970.968,70,1462.674,LESS,1198,2616,3814,6,2,-10,-0.937408461,10,0.174607574,0.343668064,0.10576093,90,50,40,0,-1.396151924,-1.170500555,-1.560667406,0.204524543,0.852478688,0.852478688,-1.560667406,-1.170500555,0,1,1
4042,17,203,25,80,88,0,3131.329,60,1427.525,LESS,-260,1570,1310,3,1,8,0.749926769,8,-0.174607574,-0.088166152,-0.96636969,168,80,88,1,0.15956022,0,0.312133481,-0.847315962,-0.357483924,0.357483924,0.312133481,0,0,0,0
4043,17,204,42,115,110,1,6617.152,10,1964.042,LESS,-940,3810,2870,4,1,-5,-0.46870423,5,-0.698430296,-2.247337233,0.006965973,225,115,110,0,1.296426786,1.36558398,1.170500555,-0.496702461,-0.921801192,0.921801192,1.170500555,1.36558398,0,0,0
4044,17,205,53,103,110,0,3995.447,60,1555.351,LESS,-196,1824,1628,3,1,7,0.656185922,7,-0.349215148,-0.088166152,-0.725084672,213,103,110,1,1.057086457,0.897383758,1.170500555,-0.847315962,-0.304371711,0.304371711,1.170500555,0.897383758,0,0,0
4045,17,206,26,90,80,1,13947.519,90,2055.077,LESS,1504,3868,5372,8,2,-10,-0.937408461,10,0.174607574,1.207336496,2.053801865,170,90,80,0,0.199450275,0.390166852,0,0.905751546,1.106421458,1.106421458,0,0.390166852,1,1,1
4046,17,207,35,80,72,1,13634.49,80,1293.934,LESS,-88,4526,4438,7,2,-8,-0.749926769,8,-0.174607574,0.77550228,1.966395737,152,80,72,0,-0.15956022,0,-0.312133481,0.555138044,-0.21474485,0.21474485,-0.312133481,0,1,1,0
4047,17,208,28,93,80,1,4056.044,80,867.173,LESS,924,1356,2280,4,2,-13,-1.218630999,13,0.698430296,0.77550228,-0.708164358,173,93,80,0,0.259285357,0.507216907,0,-0.496702461,0.625092024,0.625092024,0,0.507216907,1,0,1
4048,17,209,26,80,90,0,2312.452,80,1083.429,LESS,-306,1214,908,3,1,10,0.937408461,10,0.174607574,0.77550228,-1.195022203,170,80,90,1,0.199450275,0,0.390166852,-0.847315962,-0.395658327,0.395658327,0.390166852,0,1,0,0
4049,17,210,25,88,80,0,7872.835,70,1983.329,LESS,724,2690,3414,6,2,-8,-0.749926769,8,-0.174607574,0.343668064,0.357586485,168,88,80,0,0.15956022,0.312133481,0,0.204524543,0.459116357,0.459116357,0,0.312133481,0,1,1
4050,17,211,36,80,70,1,11600.637,80,1071.43,LESS,1426,3032,4458,8,2,-10,-0.937408461,10,0.174607574,0.77550228,1.398489203,150,80,70,0,-0.199450275,0,-0.390166852,0.905751546,1.041690948,1.041690948,-0.390166852,0,1,1,1
4051,17,212,28,80,93,0,3214.68,80,1310.568,LESS,-716,1932,1216,3,1,13,1.218630999,13,0.698430296,0.77550228,-0.943095846,173,80,93,1,0.259285357,0,0.507216907,-0.847315962,-0.735908445,0.735908445,0.507216907,0,1,0,0
4052,17,213,21,82,80,0,10573.491,70,1465.425,LESS,-776,4380,3604,9,2,-2,-0.187481692,2,-1.222253018,0.343668064,1.111682376,162,82,80,0,0.039890055,0.07803337,0,1.256365048,-0.785701145,0.785701145,0,0.07803337,0,1,0
4053,17,214,19,50,41,1,1503.495,80,1498.878,LESS,824,476,1300,2,2,-9,-0.843667615,9,0,0.77550228,-1.420904785,91,50,41,0,-1.376206896,-1.170500555,-1.521650721,-1.197929464,0.542104191,0.542104191,-1.521650721,-1.170500555,1,0,1
4054,17,215,56,96,110,0,3768.844,80,1992.22,LESS,206,1722,1928,3,2,14,1.312371845,14,0.87303787,0.77550228,-0.788358333,206,96,110,1,0.917471264,0.624266962,1.170500555,-0.847315962,0.02923938,0.02923938,1.170500555,0.624266962,1,0,1
4055,17,216,23,80,85,0,11161.013,80,997.708,LESS,-1432,4324,2892,5,1,5,0.46870423,5,-0.698430296,0.77550228,1.275734342,165,80,85,1,0.099725137,0,0.195083426,-0.146088959,-1.330101332,1.330101332,0.195083426,0,1,1,0
4056,17,217,10,60,50,1,1612.697,90,1916.159,LESS,1110,486,1596,2,2,-10,-0.937408461,10,0.174607574,1.207336496,-1.390412645,110,60,50,0,-0.997251374,-0.780333703,-1.170500555,-1.197929464,0.779449395,0.779449395,-1.170500555,-0.780333703,1,0,1
4057,17,218,19,41,50,0,10174.789,20,1418.337,LESS,-1226,4212,2986,6,1,9,0.843667615,9,0,-1.815503017,1.00035404,91,41,50,1,-1.376206896,-1.521650721,-1.170500555,0.204524543,-1.159146395,1.159146395,-1.170500555,-1.521650721,0,1,0
4058,17,219,56,110,96,1,3083.707,60,1332.876,LESS,1068,790,1858,2,2,-14,-1.312371845,14,0.87303787,-0.088166152,-0.979667035,206,110,96,0,0.917471264,1.170500555,0.624266962,-1.197929464,0.744594505,0.744594505,0.624266962,1.170500555,0,0,1
4059,17,220,35,72,80,0,2981.672,80,1396.509,LESS,-802,1536,734,2,1,8,0.749926769,8,-0.174607574,0.77550228,-1.008157955,152,72,80,1,-0.15956022,-0.312133481,0,-1.197929464,-0.807277981,0.807277981,0,-0.312133481,1,0,0
4060,17,221,11,49,50,1,2556.866,80,1389.146,LESS,1202,642,1844,2,2,1,0.093740846,1,-1.396860592,0.77550228,-1.126775232,99,49,50,1,-1.216646676,-1.20951724,-1.170500555,-1.197929464,0.855798201,0.855798201,-1.170500555,-1.20951724,1,0,1
4061,17,222,17,43,50,0,8286.367,70,1066.99,LESS,-236,2772,2536,3,1,7,0.656185922,7,-0.349215148,0.343668064,0.473055757,93,43,50,1,-1.336316841,-1.443617351,-1.170500555,-0.847315962,-0.337566844,0.337566844,-1.170500555,-1.443617351,1,0,0
4062,17,223,1,51,50,0,14342.408,60,2032.821,LESS,-1160,6026,4866,8,2,-1,-0.093740846,1,-1.396860592,-0.088166152,2.164065509,101,51,50,0,-1.176756621,-1.131483869,-1.170500555,0.905751546,-1.104374425,1.104374425,-1.170500555,-1.131483869,0,1,0
4063,17,224,41,112,110,1,7255.014,70,1444.704,LESS,1882,2188,4070,8,2,-2,-0.187481692,2,-1.222253018,0.343668064,0.185074223,222,112,110,0,1.236591704,1.248533925,1.170500555,0.905751546,1.420115469,1.420115469,1.170500555,1.248533925,0,1,1
4064,17,225,20,40,50,0,5220.749,70,2063.176,LESS,-576,2658,2082,5,1,10,0.937408461,10,0.174607574,0.343668064,-0.382947353,90,40,50,1,-1.396151924,-1.560667406,-1.170500555,-0.146088959,-0.619725478,0.619725478,-1.170500555,-1.560667406,0,1,0
4065,17,226,1,50,51,1,13476.043,20,994.896,LESS,754,4918,5672,14,1,1,0.093740846,1,-1.396860592,-1.815503017,1.922153068,101,50,51,1,-1.176756621,-1.170500555,-1.131483869,3.009432556,0.484012707,0.484012707,-1.131483869,-1.170500555,0,1,1
4066,17,227,23,85,80,0,13700.488,30,1025.474,LESS,-386,5496,5110,11,1,-5,-0.46870423,5,-0.698430296,-1.383668801,1.984824156,165,85,80,0,0.099725137,0.195083426,0,1.957592051,-0.462048594,0.462048594,0,0.195083426,0,1,0
4067,17,228,11,50,49,1,3857.125,70,1137.964,LESS,698,1442,2140,4,2,-1,-0.093740846,1,-1.396860592,0.343668064,-0.7637079,99,50,49,0,-1.216646676,-1.170500555,-1.20951724,-0.496702461,0.437539521,0.437539521,-1.20951724,-1.170500555,0,0,1
4068,17,229,17,50,43,1,1733.65,90,880.831,LESS,974,520,1494,2,2,-7,-0.656185922,7,-0.349215148,1.207336496,-1.35663931,93,50,43,0,-1.336316841,-1.170500555,-1.443617351,-1.197929464,0.666585941,0.666585941,-1.443617351,-1.170500555,1,0,1
4069,17,230,21,80,82,0,5214.45,20,1218.271,LESS,220,2270,2490,5,1,2,0.187481692,2,-1.222253018,-1.815503017,-0.384706204,162,80,82,1,0.039890055,0,0.07803337,-0.146088959,0.040857677,0.040857677,0.07803337,0,0,1,1
4070,17,231,10,50,60,0,5060.513,90,921.342,LESS,204,2196,2400,5,2,10,0.937408461,10,0.174607574,1.207336496,-0.42768956,110,50,60,1,-0.997251374,-1.170500555,-0.780333703,-0.146088959,0.027579623,0.027579623,-0.780333703,-1.170500555,1,0,1
4071,17,232,3,53,50,1,2134.451,80,1592.609,LESS,782,628,1410,2,2,-3,-0.281222538,3,-1.047645444,0.77550228,-1.244724876,103,53,50,0,-1.136866566,-1.053450499,-1.170500555,-1.197929464,0.507249301,0.507249301,-1.170500555,-1.053450499,1,0,1
4072,17,233,45,122,110,1,2692.977,80,951.816,LESS,-88,1342,1254,4,2,-12,-1.124890153,12,0.523822722,0.77550228,-1.088769375,232,122,110,0,1.436041979,1.638700776,1.170500555,-0.496702461,-0.21474485,0.21474485,1.170500555,1.638700776,1,0,0
4073,17,234,38,67,80,0,7441.111,70,934.567,LESS,-164,3280,3116,9,1,13,1.218630999,13,0.698430296,0.343668064,0.237037517,147,67,80,1,-0.259285357,-0.507216907,0,1.256365048,-0.277815604,0.277815604,0,-0.507216907,1,1,0
4074,17,235,38,80,67,1,9072.115,30,1421.41,LESS,240,3200,3440,8,1,-13,-1.218630999,13,0.698430296,-1.383668801,0.692457761,147,80,67,0,-0.259285357,0,-0.507216907,0.905751546,0.057455243,0.057455243,-0.507216907,0,0,1,1
4075,17,236,36,70,80,0,1870.211,70,2256.514,LESS,278,862,1140,2,2,10,0.937408461,10,0.174607574,0.343668064,-1.318507801,150,70,80,1,-0.199450275,-0.390166852,0,-1.197929464,0.08899062,0.08899062,0,-0.390166852,1,0,1
4076,17,237,45,110,122,0,4735.279,80,1314.407,LESS,-42,2266,2224,5,2,12,1.124890153,12,0.523822722,0.77550228,-0.518503652,232,110,122,1,1.436041979,1.170500555,1.638700776,-0.146088959,-0.176570447,0.176570447,1.638700776,1.170500555,1,0,0
4077,17,238,42,110,115,0,3985.485,10,776.351,LESS,-206,1900,1694,5,1,5,0.46870423,5,-0.698430296,-2.247337233,-0.727866331,225,110,115,1,1.296426786,1.170500555,1.36558398,-0.146088959,-0.312670494,0.312670494,1.36558398,1.170500555,0,0,0
4078,17,239,41,110,112,0,4554.13,70,1291.767,LESS,208,1716,1924,5,2,2,0.187481692,2,-1.222253018,0.343668064,-0.569085332,222,110,112,1,1.236591704,1.170500555,1.248533925,-0.146088959,0.030899137,0.030899137,1.248533925,1.170500555,1,1,1
4079,17,240,53,110,103,0,3471.15,10,1123.361,LESS,-574,1790,1216,2,1,-7,-0.656185922,7,-0.349215148,-2.247337233,-0.871482515,213,110,103,0,1.057086457,1.170500555,0.897383758,-1.197929464,-0.618065721,0.618065721,0.897383758,1.170500555,0,0,0
4080,18,1,49,110,131,0,4023.951,74,1548.214,LESS,-98,2262,2164,3,2,21,1.968557767,21,2.095290887,0.841037765,-0.464982801,241,110,131,1,1.615547226,1.170500555,1.989850943,-1.7128963,-0.410374403,0.410374403,1.989850943,1.170500555,1,0,0
4081,18,2,13,47,50,1,5703.099,34,1764.67,LESS,1072,1968,3040,5,1,3,0.281222538,3,-1.047645444,-0.654694459,0.457116942,97,47,50,1,-1.256536731,-1.28755061,-1.170500555,-0.749015615,0.583134575,0.583134575,-1.170500555,-1.28755061,0,0,1
4082,18,3,16,50,44,1,4273.391,74,2719.159,LESS,1114,1376,2490,4,2,-6,-0.562445076,6,-0.523822722,0.841037765,-0.328003476,94,50,44,0,-1.316371814,-1.170500555,-1.404600665,-1.230955958,0.618799,0.618799,-1.404600665,-1.170500555,1,0,1
4083,18,4,7,57,50,0,5631.191,84,2378.804,LESS,2204,2488,4692,5,2,-7,-0.656185922,7,-0.349215148,1.214970821,0.417628851,107,57,50,0,-1.057086457,-0.897383758,-1.170500555,-0.749015615,1.544375741,1.544375741,-1.170500555,-0.897383758,1,0,1
4084,18,5,18,42,50,0,4558.732,54,1712.116,LESS,-592,2254,1662,5,1,8,0.749926769,8,-0.174607574,0.093171653,-0.17130921,92,42,50,1,-1.356261869,-1.482634036,-1.170500555,-0.749015615,-0.829855972,0.829855972,-1.170500555,-1.482634036,1,0,0
4085,18,6,51,108,110,0,8729.055,0,2266.079,LESS,-2776,6088,3312,9,1,2,0.187481692,2,-1.222253018,-1.926066849,2.118812784,218,108,110,1,1.156811594,1.092467184,1.170500555,1.178745754,-2.684406065,2.684406065,1.170500555,1.092467184,0,1,0
4086,18,7,31,78,80,0,7565.496,14,3789.964,LESS,-2294,6094,3800,10,1,2,0.187481692,2,-1.222253018,-1.402560571,1.479847395,158,78,80,1,-0.039890055,-0.07803337,0,1.660686096,-2.275114332,2.275114332,0,-0.07803337,0,1,0
4087,18,8,58,110,92,1,5851.782,34,1476.892,LESS,1154,2080,3234,8,2,-18,-1.687335229,18,1.571468165,-0.654694459,0.538765823,202,110,92,0,0.837691154,1.170500555,0.468200222,0.696805412,0.652765119,0.652765119,0.468200222,1.170500555,0,1,1
4088,18,9,12,50,48,0,5886.287,4,2100.568,LESS,-1662,4308,2646,9,1,-2,-0.187481692,2,-1.222253018,-1.776493627,0.557714154,98,50,48,0,-1.236591704,-1.170500555,-1.248533925,1.178745754,-1.738449653,1.738449653,-1.248533925,-1.170500555,0,1,0
4089,18,10,54,110,101,1,5691.921,54,2297.411,LESS,1434,1868,3302,5,2,-9,-0.843667615,9,0,0.093171653,0.450978572,211,110,101,0,1.017196402,1.170500555,0.819350388,-0.749015615,0.890527952,0.890527952,0.819350388,1.170500555,1,0,1
4090,18,11,14,46,50,0,8676.572,24,2196.18,LESS,-1982,4746,2764,7,1,4,0.374963384,4,-0.87303787,-1.028627515,2.089991881,96,46,50,1,-1.276481759,-1.326567295,-1.170500555,0.214865069,-2.010178604,2.010178604,-1.170500555,-1.326567295,0,1,0
4091,18,12,22,80,83,0,8534.586,44,3421.31,LESS,-992,4382,3390,7,1,3,0.281222538,3,-1.047645444,-0.280761403,2.01202064,163,80,83,1,0.059835082,0,0.117050055,0.214865069,-1.169517161,1.169517161,0.117050055,0,0,1,0
4092,18,13,6,50,56,1,5737.74,4,1835.524,LESS,1028,2790,3818,6,1,6,0.562445076,6,-0.523822722,-1.776493627,0.476139957,106,50,56,1,-1.077031484,-1.170500555,-0.936400444,-0.267075273,0.545771845,0.545771845,-0.936400444,-1.170500555,0,0,1
4093,18,14,13,50,47,0,7827.216,24,2367.535,LESS,-1368,4390,3022,6,1,-3,-0.281222538,3,-1.047645444,-1.028627515,1.62357025,97,50,47,0,-1.256536731,-1.170500555,-1.28755061,-0.267075273,-1.488798679,1.488798679,-1.28755061,-1.170500555,0,0,0
4094,18,15,46,110,124,0,6763.579,54,2203.306,LESS,-862,3620,2758,8,2,14,1.312371845,14,0.87303787,0.093171653,1.039476767,234,110,124,1,1.475932034,1.170500555,1.716734147,0.696805412,-1.059127274,1.059127274,1.716734147,1.170500555,1,1,0
4095,18,16,27,91,80,1,9908.079,74,2141.013,LESS,1026,3958,4984,10,2,-11,-1.031149307,11,0.349215148,0.841037765,2.766270737,171,91,80,0,0.219395302,0.429183537,0,1.660686096,0.544073539,0.544073539,0,0.429183537,1,1,1
4096,18,17,40,64,80,0,7691.736,94,3795.213,LESS,2796,3434,6230,10,2,16,1.499853537,16,1.222253018,1.588903877,1.549171762,144,64,80,1,-0.31912044,-0.624266962,0,1.660686096,2.047074301,2.047074301,0,-0.624266962,1,1,1
4097,18,18,22,83,80,1,4923.352,84,2492.383,LESS,2598,1192,3790,6,2,-3,-0.281222538,3,-1.047645444,1.214970821,0.028920911,163,83,80,0,0.059835082,0.117050055,0,-0.267075273,1.878942012,1.878942012,0,0.117050055,1,0,1
4098,18,19,54,101,110,0,5201.37,74,2953.335,LESS,-32,2670,2638,6,2,9,0.843667615,9,0,0.841037765,0.181593771,211,101,110,1,1.017196402,0.819350388,1.170500555,-0.267075273,-0.354330307,0.354330307,1.170500555,0.819350388,1,0,0
4099,18,20,6,56,50,0,5645.46,44,2316.044,LESS,10,2602,2612,7,1,-6,-0.562445076,6,-0.523822722,-0.280761403,0.425464635,106,56,50,0,-1.077031484,-0.936400444,-1.170500555,0.214865069,-0.318665882,0.318665882,-1.170500555,-0.936400444,1,1,0
4100,18,21,18,50,42,1,5919.066,24,2101.285,LESS,1232,2092,3324,8,1,-8,-0.749926769,8,-0.174607574,-1.028627515,0.575714656,92,50,42,0,-1.356261869,-1.170500555,-1.482634036,0.696805412,0.718999051,0.718999051,-1.482634036,-1.170500555,0,1,1
4101,18,22,43,110,117,0,5664.624,14,3421.56,LESS,-364,3128,2764,8,1,7,0.656185922,7,-0.349215148,-1.402560571,0.435988496,227,110,117,1,1.336316841,1.170500555,1.443617351,0.696805412,-0.636249094,0.636249094,1.443617351,1.170500555,0,1,0
4102,18,23,32,77,80,0,6393.367,54,2219.075,LESS,96,2646,2742,7,1,3,0.281222538,3,-1.047645444,0.093171653,0.836175813,157,77,80,1,-0.059835082,-0.117050055,0,0.214865069,-0.245638726,0.245638726,0,-0.117050055,1,1,0
4103,18,24,27,80,91,0,5747.181,44,2296.691,LESS,92,2720,2812,7,2,11,1.031149307,11,0.349215148,-0.280761403,0.481324457,171,80,91,1,0.219395302,0,0.429183537,0.214865069,-0.249035338,0.249035338,0.429183537,0,0,1,0
4104,18,25,16,44,50,0,8679.67,24,2210.399,LESS,-284,3688,3404,9,1,6,0.562445076,6,-0.523822722,-1.028627515,2.09169314,94,44,50,1,-1.316371814,-1.404600665,-1.170500555,1.178745754,-0.568316856,0.568316856,-1.170500555,-1.404600665,0,1,0
