name,parcode,trial,fix_item,fix_time,rt,block
p19.edf,16,76,2,214,9760,2.0
p19.edf,16,76,2,326,9760,2.0
p19.edf,16,76,2,178,9760,2.0
p19.edf,16,76,1,338,9760,2.0
p19.edf,16,76,1,246,9760,2.0
p19.edf,16,76,1,384,9760,2.0
p19.edf,16,76,1,232,9760,2.0
p19.edf,16,76,1,368,9760,2.0
p19.edf,16,76,1,334,9760,2.0
p19.edf,16,76,1,202,9760,2.0
p19.edf,16,76,1,158,9760,2.0
p19.edf,16,76,1,262,9760,2.0
p19.edf,16,76,2,404,9760,2.0
p19.edf,16,76,2,498,9760,2.0
p19.edf,16,76,2,392,9760,2.0
p19.edf,16,76,2,686,9760,2.0
p19.edf,16,76,2,452,9760,2.0
p19.edf,16,76,1,228,9760,2.0
p19.edf,16,76,1,284,9760,2.0
p19.edf,16,76,1,236,9760,2.0
p19.edf,16,76,1,242,9760,2.0
p19.edf,16,76,1,210,9760,2.0
p19.edf,16,76,2,280,9760,2.0
p19.edf,16,76,2,56,9760,2.0
p19.edf,16,77,3,0,9760,2.0
p19.edf,16,77,2,170,2523,2.0
p19.edf,16,77,2,226,2523,2.0
p19.edf,16,77,2,324,2523,2.0
p19.edf,16,77,1,574,2523,2.0
p19.edf,16,77,1,338,2523,2.0
p19.edf,16,77,1,190,2523,2.0
p19.edf,16,77,2,352,2523,2.0
p19.edf,16,77,1,349,2523,2.0
p19.edf,16,78,3,268,5853,2.0
p19.edf,16,78,1,304,5853,2.0
p19.edf,16,78,1,298,5853,2.0
p19.edf,16,78,2,322,5853,2.0
p19.edf,16,78,2,258,5853,2.0
p19.edf,16,78,2,264,5853,2.0
p19.edf,16,78,2,468,5853,2.0
p19.edf,16,78,2,226,5853,2.0
p19.edf,16,78,1,278,5853,2.0
p19.edf,16,78,1,308,5853,2.0
p19.edf,16,78,1,432,5853,2.0
p19.edf,16,78,2,370,5853,2.0
p19.edf,16,78,2,296,5853,2.0
p19.edf,16,78,1,202,5853,2.0
p19.edf,16,78,1,68,5853,2.0
p19.edf,16,78,1,580,5853,2.0
p19.edf,16,78,2,242,5853,2.0
p19.edf,16,78,2,184,5853,2.0
p19.edf,16,78,2,240,5853,2.0
p19.edf,16,78,2,245,5853,2.0
p19.edf,16,79,3,170,9577,2.0
p19.edf,16,79,1,186,9577,2.0
p19.edf,16,79,1,202,9577,2.0
p19.edf,16,79,2,358,9577,2.0
p19.edf,16,79,2,198,9577,2.0
p19.edf,16,79,2,202,9577,2.0
p19.edf,16,79,1,288,9577,2.0
p19.edf,16,79,1,258,9577,2.0
p19.edf,16,79,1,350,9577,2.0
p19.edf,16,79,2,180,9577,2.0
p19.edf,16,79,2,486,9577,2.0
p19.edf,16,79,2,142,9577,2.0
p19.edf,16,79,0,222,9577,2.0
p19.edf,16,79,2,134,9577,2.0
p19.edf,16,79,1,340,9577,2.0
p19.edf,16,79,1,424,9577,2.0
p19.edf,16,79,1,226,9577,2.0
p19.edf,16,79,1,268,9577,2.0
p19.edf,16,79,1,222,9577,2.0
p19.edf,16,79,1,500,9577,2.0
p19.edf,16,79,2,178,9577,2.0
p19.edf,16,79,2,412,9577,2.0
p19.edf,16,79,2,378,9577,2.0
p19.edf,16,79,2,192,9577,2.0
p19.edf,16,79,2,262,9577,2.0
p19.edf,16,79,2,342,9577,2.0
p19.edf,16,79,2,162,9577,2.0
p19.edf,16,79,1,294,9577,2.0
p19.edf,16,79,1,270,9577,2.0
p19.edf,16,79,0,374,9577,2.0
p19.edf,16,79,0,90,9577,2.0
p19.edf,16,79,0,34,9577,2.0
p19.edf,16,79,2,818,9577,2.0
p19.edf,16,79,1,415,9577,2.0
p19.edf,16,80,3,0,9577,1.0
p19.edf,16,80,1,149,1843,1.0
p19.edf,16,80,1,468,1843,1.0
p19.edf,16,80,2,386,1843,1.0
p19.edf,16,80,2,200,1843,1.0
p19.edf,16,80,2,198,1843,1.0
p19.edf,16,80,2,114,1843,1.0
p19.edf,16,80,0,110,1843,1.0
p19.edf,16,80,1,218,1843,1.0
p19.edf,16,81,3,0,1843,1.0
p19.edf,16,81,1,165,2659,1.0
p19.edf,16,81,1,368,2659,1.0
p19.edf,16,81,2,408,2659,1.0
p19.edf,16,81,2,176,2659,1.0
p19.edf,16,81,2,316,2659,1.0
p19.edf,16,81,1,332,2659,1.0
p19.edf,16,81,1,380,2659,1.0
p19.edf,16,81,2,514,2659,1.0
p19.edf,16,82,3,0,2659,1.0
p19.edf,16,82,1,182,6096,1.0
p19.edf,16,82,1,216,6096,1.0
p19.edf,16,82,1,168,6096,1.0
p19.edf,16,82,2,356,6096,1.0
p19.edf,16,82,2,302,6096,1.0
p19.edf,16,82,2,260,6096,1.0
p19.edf,16,82,1,344,6096,1.0
p19.edf,16,82,1,178,6096,1.0
p19.edf,16,82,1,360,6096,1.0
p19.edf,16,82,2,374,6096,1.0
p19.edf,16,82,2,246,6096,1.0
p19.edf,16,82,2,284,6096,1.0
p19.edf,16,82,2,304,6096,1.0
p19.edf,16,82,1,854,6096,1.0
p19.edf,16,82,1,374,6096,1.0
p19.edf,16,82,1,386,6096,1.0
p19.edf,16,82,1,166,6096,1.0
p19.edf,16,82,2,290,6096,1.0
p19.edf,16,82,2,188,6096,1.0
p19.edf,16,82,2,264,6096,1.0
p19.edf,16,83,3,0,6096,1.0
p19.edf,16,83,1,14,1394,1.0
p19.edf,16,83,1,154,1394,1.0
p19.edf,16,83,1,288,1394,1.0
p19.edf,16,83,2,372,1394,1.0
p19.edf,16,83,2,198,1394,1.0
p19.edf,16,83,2,138,1394,1.0
p19.edf,16,83,1,230,1394,1.0
p19.edf,16,84,3,0,1394,1.0
p19.edf,16,84,1,169,1685,1.0
p19.edf,16,84,1,304,1685,1.0
p19.edf,16,84,1,166,1685,1.0
p19.edf,16,84,2,332,1685,1.0
p19.edf,16,84,2,322,1685,1.0
p19.edf,16,84,1,348,1685,1.0
p19.edf,16,84,1,44,1685,1.0
p19.edf,16,85,3,182,5368,1.0
p19.edf,16,85,1,158,5368,1.0
p19.edf,16,85,1,260,5368,1.0
p19.edf,16,85,1,176,5368,1.0
p19.edf,16,85,2,344,5368,1.0
p19.edf,16,85,2,366,5368,1.0
p19.edf,16,85,2,104,5368,1.0
p19.edf,16,85,1,1160,5368,1.0
p19.edf,16,85,2,324,5368,1.0
p19.edf,16,85,2,228,5368,1.0
p19.edf,16,85,2,156,5368,1.0
p19.edf,16,85,1,198,5368,1.0
p19.edf,16,85,1,236,5368,1.0
p19.edf,16,85,1,230,5368,1.0
p19.edf,16,85,1,174,5368,1.0
p19.edf,16,85,2,366,5368,1.0
p19.edf,16,85,2,228,5368,1.0
p19.edf,16,85,2,176,5368,1.0
p19.edf,16,85,1,214,5368,1.0
p19.edf,16,85,1,88,5368,1.0
p19.edf,16,86,3,0,5368,1.0
p19.edf,16,86,1,167,3149,1.0
p19.edf,16,86,1,324,3149,1.0
p19.edf,16,86,2,164,3149,1.0
p19.edf,16,86,2,258,3149,1.0
p19.edf,16,86,2,148,3149,1.0
p19.edf,16,86,2,260,3149,1.0
p19.edf,16,86,2,62,3149,1.0
p19.edf,16,86,1,292,3149,1.0
p19.edf,16,86,1,242,3149,1.0
p19.edf,16,86,1,458,3149,1.0
p19.edf,16,86,2,292,3149,1.0
p19.edf,16,86,2,114,3149,1.0
p19.edf,16,86,2,228,3149,1.0
p19.edf,16,86,2,140,3149,1.0
p19.edf,16,87,3,0,3149,1.0
p19.edf,16,87,1,161,4200,1.0
p19.edf,16,87,1,250,4200,1.0
p19.edf,16,87,1,360,4200,1.0
p19.edf,16,87,2,166,4200,1.0
p19.edf,16,87,2,194,4200,1.0
p19.edf,16,87,2,318,4200,1.0
p19.edf,16,87,2,280,4200,1.0
p19.edf,16,87,1,364,4200,1.0
p19.edf,16,87,1,412,4200,1.0
p19.edf,16,87,2,300,4200,1.0
p19.edf,16,87,2,556,4200,1.0
p19.edf,16,87,1,372,4200,1.0
p19.edf,16,87,1,134,4200,1.0
p19.edf,16,87,2,333,4200,1.0
p19.edf,16,88,3,171,1871,1.0
p19.edf,16,88,1,166,1871,1.0
p19.edf,16,88,1,160,1871,1.0
p19.edf,16,88,1,152,1871,1.0
p19.edf,16,88,1,194,1871,1.0
p19.edf,16,88,2,318,1871,1.0
p19.edf,16,88,2,270,1871,1.0
p19.edf,16,88,2,218,1871,1.0
p19.edf,16,88,1,222,1871,1.0
p19.edf,16,89,3,290,5307,1.0
p19.edf,16,89,1,252,5307,1.0
p19.edf,16,89,1,246,5307,1.0
p19.edf,16,89,0,114,5307,1.0
p19.edf,16,89,2,310,5307,1.0
p19.edf,16,89,2,306,5307,1.0
p19.edf,16,89,2,224,5307,1.0
p19.edf,16,89,1,506,5307,1.0
p19.edf,16,89,1,354,5307,1.0
p19.edf,16,89,2,232,5307,1.0
p19.edf,16,89,2,254,5307,1.0
p19.edf,16,89,2,498,5307,1.0
p19.edf,16,89,2,190,5307,1.0
p19.edf,16,89,1,350,5307,1.0
p19.edf,16,89,1,318,5307,1.0
p19.edf,16,89,1,430,5307,1.0
p19.edf,16,89,1,433,5307,1.0
p19.edf,16,90,3,162,1129,1.0
p19.edf,16,90,1,306,1129,1.0
p19.edf,16,90,2,366,1129,1.0
p19.edf,16,90,2,295,1129,1.0
p19.edf,16,91,3,0,1129,1.0
p19.edf,16,91,1,150,3542,1.0
p19.edf,16,91,1,598,3542,1.0
p19.edf,16,91,2,340,3542,1.0
p19.edf,16,91,2,158,3542,1.0
p19.edf,16,91,2,802,3542,1.0
p19.edf,16,91,2,194,3542,1.0
p19.edf,16,91,1,336,3542,1.0
p19.edf,16,91,1,302,3542,1.0
p19.edf,16,91,1,662,3542,1.0
p19.edf,16,92,3,0,3542,1.0
p19.edf,16,92,1,152,3093,1.0
p19.edf,16,92,1,320,3093,1.0
p19.edf,16,92,2,336,3093,1.0
p19.edf,16,92,2,130,3093,1.0
p19.edf,16,92,2,464,3093,1.0
p19.edf,16,92,0,116,3093,1.0
p19.edf,16,92,1,564,3093,1.0
p19.edf,16,92,1,250,3093,1.0
p19.edf,16,92,2,208,3093,1.0
p19.edf,16,92,2,208,3093,1.0
p19.edf,16,92,2,144,3093,1.0
p19.edf,16,92,1,201,3093,1.0
p19.edf,16,93,3,0,4561,1.0
p19.edf,16,93,1,218,4561,1.0
p19.edf,16,93,1,642,4561,1.0
p19.edf,16,93,2,330,4561,1.0
p19.edf,16,93,2,186,4561,1.0
p19.edf,16,93,2,350,4561,1.0
p19.edf,16,93,1,148,4561,1.0
p19.edf,16,93,1,314,4561,1.0
p19.edf,16,93,1,492,4561,1.0
p19.edf,16,93,1,310,4561,1.0
p19.edf,16,93,2,836,4561,1.0
p19.edf,16,93,2,186,4561,1.0
p19.edf,16,93,2,404,4561,1.0
p19.edf,16,93,1,145,4561,1.0
p19.edf,16,94,3,176,1770,1.0
p19.edf,16,94,1,156,1770,1.0
p19.edf,16,94,1,444,1770,1.0
p19.edf,16,94,2,408,1770,1.0
p19.edf,16,94,2,244,1770,1.0
p19.edf,16,94,1,342,1770,1.0
p19.edf,16,95,3,0,1770,1.0
p19.edf,16,95,1,71,1420,1.0
p19.edf,16,95,1,92,1420,1.0
p19.edf,16,95,1,272,1420,1.0
p19.edf,16,95,2,124,1420,1.0
p19.edf,16,95,2,474,1420,1.0
p19.edf,16,95,2,166,1420,1.0
p19.edf,16,95,1,221,1420,1.0
p19.edf,16,96,3,217,3153,1.0
p19.edf,16,96,1,240,3153,1.0
p19.edf,16,96,1,342,3153,1.0
p19.edf,16,96,1,352,3153,1.0
p19.edf,16,96,2,390,3153,1.0
p19.edf,16,96,2,262,3153,1.0
p19.edf,16,96,1,302,3153,1.0
p19.edf,16,96,1,252,3153,1.0
p19.edf,16,96,2,210,3153,1.0
p19.edf,16,96,2,442,3153,1.0
p19.edf,16,96,2,144,3153,1.0
p19.edf,16,97,3,151,3412,1.0
p19.edf,16,97,1,170,3412,1.0
p19.edf,16,97,1,440,3412,1.0
p19.edf,16,97,2,318,3412,1.0
p19.edf,16,97,2,212,3412,1.0
p19.edf,16,97,2,366,3412,1.0
p19.edf,16,97,1,196,3412,1.0
p19.edf,16,97,1,250,3412,1.0
p19.edf,16,97,1,256,3412,1.0
p19.edf,16,97,1,408,3412,1.0
p19.edf,16,97,1,204,3412,1.0
p19.edf,16,97,2,216,3412,1.0
p19.edf,16,97,2,225,3412,1.0
p19.edf,16,98,3,0,3412,1.0
p19.edf,16,98,1,159,2581,1.0
p19.edf,16,98,1,316,2581,1.0
p19.edf,16,98,1,96,2581,1.0
p19.edf,16,98,2,382,2581,1.0
p19.edf,16,98,2,158,2581,1.0
p19.edf,16,98,2,246,2581,1.0
p19.edf,16,98,1,200,2581,1.0
p19.edf,16,98,1,300,2581,1.0
p19.edf,16,98,1,296,2581,1.0
p19.edf,16,98,2,428,2581,1.0
p19.edf,16,99,3,52,2098,1.0
p19.edf,16,99,0,220,2098,1.0
p19.edf,16,99,1,132,2098,1.0
p19.edf,16,99,1,200,2098,1.0
p19.edf,16,99,1,288,2098,1.0
p19.edf,16,99,2,244,2098,1.0
p19.edf,16,99,2,152,2098,1.0
p19.edf,16,99,2,436,2098,1.0
p19.edf,16,99,1,374,2098,1.0
p19.edf,16,100,3,215,3913,1.0
p19.edf,16,100,1,258,3913,1.0
p19.edf,16,100,1,298,3913,1.0
p19.edf,16,100,2,440,3913,1.0
p19.edf,16,100,2,296,3913,1.0
p19.edf,16,100,1,324,3913,1.0
p19.edf,16,100,1,352,3913,1.0
p19.edf,16,100,2,306,3913,1.0
p19.edf,16,100,2,528,3913,1.0
p19.edf,16,100,2,254,3913,1.0
p19.edf,16,100,1,306,3913,1.0
p19.edf,16,100,1,336,3913,1.0
p19.edf,16,101,3,66,2231,1.0
p19.edf,16,101,1,106,2231,1.0
p19.edf,16,101,1,438,2231,1.0
p19.edf,16,101,2,342,2231,1.0
p19.edf,16,101,2,340,2231,1.0
p19.edf,16,101,1,406,2231,1.0
p19.edf,16,101,2,170,2231,1.0
p19.edf,16,101,2,294,2231,1.0
p19.edf,16,101,2,69,2231,1.0
p19.edf,16,102,3,174,2624,1.0
p19.edf,16,102,1,146,2624,1.0
p19.edf,16,102,1,240,2624,1.0
p19.edf,16,102,1,274,2624,1.0
p19.edf,16,102,0,282,2624,1.0
p19.edf,16,102,2,302,2624,1.0
p19.edf,16,102,2,184,2624,1.0
p19.edf,16,102,2,246,2624,1.0
p19.edf,16,102,1,560,2624,1.0
p19.edf,16,102,2,216,2624,1.0
p19.edf,16,103,3,263,4743,1.0
p19.edf,16,103,1,232,4743,1.0
p19.edf,16,103,1,450,4743,1.0
p19.edf,16,103,2,300,4743,1.0
p19.edf,16,103,2,162,4743,1.0
p19.edf,16,103,2,332,4743,1.0
p19.edf,16,103,2,314,4743,1.0
p19.edf,16,103,1,264,4743,1.0
p19.edf,16,103,1,306,4743,1.0
p19.edf,16,103,1,226,4743,1.0
p19.edf,16,103,1,514,4743,1.0
p19.edf,16,103,1,64,4743,1.0
p19.edf,16,103,2,204,4743,1.0
p19.edf,16,103,2,218,4743,1.0
p19.edf,16,103,2,362,4743,1.0
p19.edf,16,103,1,288,4743,1.0
p19.edf,16,103,1,84,4743,1.0
p19.edf,16,103,1,160,4743,1.0
p19.edf,16,104,3,0,4743,1.0
p19.edf,16,104,2,189,1592,1.0
p19.edf,16,104,2,178,1592,1.0
p19.edf,16,104,2,194,1592,1.0
p19.edf,16,104,1,318,1592,1.0
p19.edf,16,104,1,186,1592,1.0
p19.edf,16,104,1,436,1592,1.0
p19.edf,16,104,1,91,1592,1.0
p19.edf,16,105,3,271,3100,1.0
p19.edf,16,105,1,236,3100,1.0
p19.edf,16,105,1,414,3100,1.0
p19.edf,16,105,2,232,3100,1.0
p19.edf,16,105,2,228,3100,1.0
p19.edf,16,105,2,272,3100,1.0
p19.edf,16,105,1,312,3100,1.0
p19.edf,16,105,1,476,3100,1.0
p19.edf,16,105,2,190,3100,1.0
p19.edf,16,105,2,194,3100,1.0
p19.edf,16,105,2,184,3100,1.0
p19.edf,16,105,2,91,3100,1.0
p19.edf,16,106,3,172,4751,1.0
p19.edf,16,106,1,162,4751,1.0
p19.edf,16,106,1,334,4751,1.0
p19.edf,16,106,1,242,4751,1.0
p19.edf,16,106,2,300,4751,1.0
p19.edf,16,106,2,182,4751,1.0
p19.edf,16,106,2,330,4751,1.0
p19.edf,16,106,1,232,4751,1.0
p19.edf,16,106,1,156,4751,1.0
p19.edf,16,106,1,190,4751,1.0
p19.edf,16,106,1,224,4751,1.0
p19.edf,16,106,2,828,4751,1.0
p19.edf,16,106,0,104,4751,1.0
p19.edf,16,106,1,776,4751,1.0
p19.edf,16,106,2,208,4751,1.0
p19.edf,16,106,2,164,4751,1.0
p19.edf,16,106,2,147,4751,1.0
p19.edf,16,107,3,170,3495,1.0
p19.edf,16,107,1,142,3495,1.0
p19.edf,16,107,1,462,3495,1.0
p19.edf,16,107,2,280,3495,1.0
p19.edf,16,107,2,208,3495,1.0
p19.edf,16,107,2,290,3495,1.0
p19.edf,16,107,1,164,3495,1.0
p19.edf,16,107,1,734,3495,1.0
p19.edf,16,107,2,766,3495,1.0
p19.edf,16,107,1,279,3495,1.0
p19.edf,16,108,3,0,3495,1.0
p19.edf,16,108,2,183,1791,1.0
p19.edf,16,108,2,228,1791,1.0
p19.edf,16,108,2,184,1791,1.0
p19.edf,16,108,1,266,1791,1.0
p19.edf,16,108,1,190,1791,1.0
p19.edf,16,108,1,402,1791,1.0
p19.edf,16,108,2,338,1791,1.0
p19.edf,16,109,3,0,1791,1.0
p19.edf,16,109,1,155,2888,1.0
p19.edf,16,109,1,276,2888,1.0
p19.edf,16,109,2,94,2888,1.0
p19.edf,16,109,2,1024,2888,1.0
p19.edf,16,109,1,300,2888,1.0
p19.edf,16,109,1,272,2888,1.0
p19.edf,16,109,1,374,2888,1.0
p19.edf,16,109,2,206,2888,1.0
p19.edf,16,109,2,187,2888,1.0
p19.edf,16,110,3,0,2888,1.0
p19.edf,16,110,2,167,1503,1.0
p19.edf,16,110,2,272,1503,1.0
p19.edf,16,110,1,456,1503,1.0
p19.edf,16,110,1,256,1503,1.0
p19.edf,16,110,2,308,1503,1.0
p19.edf,16,110,2,44,1503,1.0
p19.edf,16,111,3,0,1503,1.0
p19.edf,16,111,1,158,1312,1.0
p19.edf,16,111,1,286,1312,1.0
p19.edf,16,111,1,156,1312,1.0
p19.edf,16,111,2,348,1312,1.0
p19.edf,16,111,2,364,1312,1.0
p19.edf,16,112,3,9,2402,1.0
p19.edf,16,112,0,262,2402,1.0
p19.edf,16,112,1,116,2402,1.0
p19.edf,16,112,1,214,2402,1.0
p19.edf,16,112,1,254,2402,1.0
p19.edf,16,112,1,254,2402,1.0
p19.edf,16,112,2,298,2402,1.0
p19.edf,16,112,2,278,2402,1.0
p19.edf,16,112,2,334,2402,1.0
p19.edf,16,112,2,54,2402,1.0
p19.edf,16,112,2,329,2402,1.0
p19.edf,16,113,3,0,2402,1.0
p19.edf,16,113,1,147,1841,1.0
p19.edf,16,113,1,270,1841,1.0
p19.edf,16,113,2,592,1841,1.0
p19.edf,16,113,2,282,1841,1.0
p19.edf,16,113,1,400,1841,1.0
p19.edf,16,113,1,150,1841,1.0
p19.edf,16,114,3,0,1841,1.0
p19.edf,16,114,2,243,2094,1.0
p19.edf,16,114,2,444,2094,1.0
p19.edf,16,114,1,134,2094,1.0
p19.edf,16,114,1,780,2094,1.0
p19.edf,16,114,2,382,2094,1.0
p19.edf,16,114,2,111,2094,1.0
p19.edf,16,115,3,0,2094,1.0
p19.edf,16,115,1,180,2247,1.0
p19.edf,16,115,1,316,2247,1.0
p19.edf,16,115,2,394,2247,1.0
p19.edf,16,115,2,262,2247,1.0
p19.edf,16,115,2,356,2247,1.0
p19.edf,16,115,1,192,2247,1.0
p19.edf,16,115,1,268,2247,1.0
p19.edf,16,115,2,279,2247,1.0
p19.edf,16,116,3,185,2259,1.0
p19.edf,16,116,1,164,2259,1.0
p19.edf,16,116,1,326,2259,1.0
p19.edf,16,116,2,174,2259,1.0
p19.edf,16,116,2,264,2259,1.0
p19.edf,16,116,2,250,2259,1.0
p19.edf,16,116,1,338,2259,1.0
p19.edf,16,116,2,558,2259,1.0
p19.edf,16,117,3,227,2496,1.0
p19.edf,16,117,1,200,2496,1.0
p19.edf,16,117,1,294,2496,1.0
p19.edf,16,117,1,126,2496,1.0
p19.edf,16,117,2,152,2496,1.0
p19.edf,16,117,2,162,2496,1.0
p19.edf,16,117,2,304,2496,1.0
p19.edf,16,117,2,140,2496,1.0
p19.edf,16,117,1,330,2496,1.0
p19.edf,16,117,1,224,2496,1.0
p19.edf,16,117,2,70,2496,1.0
p19.edf,16,117,2,267,2496,1.0
p19.edf,16,118,3,223,3827,1.0
p19.edf,16,118,1,144,3827,1.0
p19.edf,16,118,1,164,3827,1.0
p19.edf,16,118,1,340,3827,1.0
p19.edf,16,118,2,360,3827,1.0
p19.edf,16,118,2,176,3827,1.0
p19.edf,16,118,2,992,3827,1.0
p19.edf,16,118,1,1044,3827,1.0
p19.edf,16,118,1,168,3827,1.0
p19.edf,16,118,1,216,3827,1.0
p19.edf,16,119,3,250,2171,1.0
p19.edf,16,119,1,194,2171,1.0
p19.edf,16,119,1,180,2171,1.0
p19.edf,16,119,1,248,2171,1.0
p19.edf,16,119,2,344,2171,1.0
p19.edf,16,119,2,580,2171,1.0
p19.edf,16,119,1,326,2171,1.0
p19.edf,16,119,1,49,2171,1.0
p19.edf,16,120,3,162,5493,2.0
p19.edf,16,120,1,200,5493,2.0
p19.edf,16,120,1,166,5493,2.0
p19.edf,16,120,1,464,5493,2.0
p19.edf,16,120,2,298,5493,2.0
p19.edf,16,120,2,202,5493,2.0
p19.edf,16,120,2,472,5493,2.0
p19.edf,16,120,1,436,5493,2.0
p19.edf,16,120,1,328,5493,2.0
p19.edf,16,120,1,898,5493,2.0
p19.edf,16,120,1,238,5493,2.0
p19.edf,16,120,2,172,5493,2.0
p19.edf,16,120,2,194,5493,2.0
p19.edf,16,120,2,312,5493,2.0
p19.edf,16,120,2,296,5493,2.0
p19.edf,16,120,2,484,5493,2.0
p19.edf,16,120,2,171,5493,2.0
p19.edf,16,121,3,0,5493,2.0
p19.edf,16,121,1,142,1823,2.0
p19.edf,16,121,1,464,1823,2.0
p19.edf,16,121,2,304,1823,2.0
p19.edf,16,121,2,276,1823,2.0
p19.edf,16,121,1,506,1823,2.0
p19.edf,16,121,1,131,1823,2.0
p19.edf,16,122,3,0,1823,2.0
p19.edf,16,122,1,157,1629,2.0
p19.edf,16,122,1,362,1629,2.0
p19.edf,16,122,2,378,1629,2.0
p19.edf,16,122,2,470,1629,2.0
p19.edf,16,122,1,262,1629,2.0
p19.edf,16,123,3,0,1629,2.0
p19.edf,16,123,1,207,1205,2.0
p19.edf,16,123,1,276,1205,2.0
p19.edf,16,123,2,330,1205,2.0
p19.edf,16,123,2,392,1205,2.0
p19.edf,16,124,3,164,2014,2.0
p19.edf,16,124,1,228,2014,2.0
p19.edf,16,124,2,468,2014,2.0
p19.edf,16,124,2,336,2014,2.0
p19.edf,16,124,2,140,2014,2.0
p19.edf,16,124,1,342,2014,2.0
p19.edf,16,124,2,336,2014,2.0
p19.edf,16,125,3,0,2014,2.0
p19.edf,16,125,1,162,3254,2.0
p19.edf,16,125,1,348,3254,2.0
p19.edf,16,125,2,388,3254,2.0
p19.edf,16,125,2,296,3254,2.0
p19.edf,16,125,1,324,3254,2.0
p19.edf,16,125,1,470,3254,2.0
p19.edf,16,125,1,218,3254,2.0
p19.edf,16,125,2,454,3254,2.0
p19.edf,16,125,2,178,3254,2.0
p19.edf,16,125,1,324,3254,2.0
p19.edf,16,125,1,92,3254,2.0
p19.edf,16,126,3,0,3254,2.0
p19.edf,16,126,1,166,1280,2.0
p19.edf,16,126,1,288,1280,2.0
p19.edf,16,126,2,508,1280,2.0
p19.edf,16,126,1,318,1280,2.0
p19.edf,16,127,3,168,1452,2.0
p19.edf,16,127,1,360,1452,2.0
p19.edf,16,127,2,640,1452,2.0
p19.edf,16,127,1,284,1452,2.0
p19.edf,16,128,3,0,1452,2.0
p19.edf,16,128,1,165,1188,2.0
p19.edf,16,128,1,252,1188,2.0
p19.edf,16,128,2,126,1188,2.0
p19.edf,16,128,2,288,1188,2.0
p19.edf,16,128,2,136,1188,2.0
p19.edf,16,128,1,221,1188,2.0
p19.edf,16,129,3,202,1774,2.0
p19.edf,16,129,1,152,1774,2.0
p19.edf,16,129,1,382,1774,2.0
p19.edf,16,129,2,308,1774,2.0
p19.edf,16,129,2,446,1774,2.0
p19.edf,16,129,1,284,1774,2.0
p19.edf,16,130,3,32,1562,2.0
p19.edf,16,130,1,190,1562,2.0
p19.edf,16,130,1,416,1562,2.0
p19.edf,16,130,2,340,1562,2.0
p19.edf,16,130,2,248,1562,2.0
p19.edf,16,130,1,336,1562,2.0
p19.edf,16,131,3,165,2817,2.0
p19.edf,16,131,1,170,2817,2.0
p19.edf,16,131,1,350,2817,2.0
p19.edf,16,131,1,164,2817,2.0
p19.edf,16,131,2,306,2817,2.0
p19.edf,16,131,2,226,2817,2.0
p19.edf,16,131,2,448,2817,2.0
p19.edf,16,131,1,334,2817,2.0
p19.edf,16,131,1,186,2817,2.0
p19.edf,16,131,1,236,2817,2.0
p19.edf,16,131,2,232,2817,2.0
p19.edf,16,132,3,186,1970,2.0
p19.edf,16,132,1,170,1970,2.0
p19.edf,16,132,1,312,1970,2.0
p19.edf,16,132,2,354,1970,2.0
p19.edf,16,132,2,796,1970,2.0
p19.edf,16,132,1,152,1970,2.0
p19.edf,16,133,3,0,1970,2.0
p19.edf,16,133,1,162,2120,2.0
p19.edf,16,133,1,220,2120,2.0
p19.edf,16,133,1,452,2120,2.0
p19.edf,16,133,2,266,2120,2.0
p19.edf,16,133,2,220,2120,2.0
p19.edf,16,133,2,316,2120,2.0
p19.edf,16,133,1,338,2120,2.0
p19.edf,16,133,1,146,2120,2.0
p19.edf,16,134,3,0,2120,2.0
p19.edf,16,134,1,179,7061,2.0
p19.edf,16,134,1,306,7061,2.0
p19.edf,16,134,2,198,7061,2.0
p19.edf,16,134,2,180,7061,2.0
p19.edf,16,134,2,190,7061,2.0
p19.edf,16,134,2,454,7061,2.0
p19.edf,16,134,1,188,7061,2.0
p19.edf,16,134,1,352,7061,2.0
p19.edf,16,134,1,570,7061,2.0
p19.edf,16,134,0,102,7061,2.0
p19.edf,16,134,2,116,7061,2.0
p19.edf,16,134,2,230,7061,2.0
p19.edf,16,134,2,746,7061,2.0
p19.edf,16,134,2,224,7061,2.0
p19.edf,16,134,1,172,7061,2.0
p19.edf,16,134,1,204,7061,2.0
p19.edf,16,134,1,202,7061,2.0
p19.edf,16,134,1,338,7061,2.0
p19.edf,16,134,1,358,7061,2.0
p19.edf,16,134,1,288,7061,2.0
p19.edf,16,134,1,218,7061,2.0
p19.edf,16,134,2,358,7061,2.0
p19.edf,16,134,2,196,7061,2.0
p19.edf,16,134,2,272,7061,2.0
p19.edf,16,134,1,324,7061,2.0
p19.edf,16,134,1,96,7061,2.0
p19.edf,16,135,3,9,1895,2.0
p19.edf,16,135,1,216,1895,2.0
p19.edf,16,135,1,244,1895,2.0
p19.edf,16,135,2,422,1895,2.0
p19.edf,16,135,2,240,1895,2.0
p19.edf,16,135,1,408,1895,2.0
p19.edf,16,135,1,110,1895,2.0
p19.edf,16,135,2,246,1895,2.0
p19.edf,16,136,3,0,1895,2.0
p19.edf,16,136,1,209,2393,2.0
p19.edf,16,136,1,172,2393,2.0
p19.edf,16,136,1,356,2393,2.0
p19.edf,16,136,2,356,2393,2.0
p19.edf,16,136,2,168,2393,2.0
